                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.21986,                0.38828,                0.17454,                0.86206,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                 0.9561,                0.20632,                0.44608,                0.16577,                0.74853,              0.0012712,              0.0012712,              0.0012712
                     86,                0.21023,                0.38961,                0.16484,                0.86819,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.97909,                0.20516,                0.41844,                0.16711,                0.73963,              0.0012562,              0.0012562,              0.0012562
                     87,                0.22108,                 0.3857,                0.16798,                0.87608,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.97261,                0.19103,                0.45986,                   0.18,                0.73579,              0.0012411,              0.0012411,              0.0012411
                     88,                0.21747,                0.38815,                0.17744,                0.87442,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98683,                0.17423,                0.43595,                0.17001,                0.72561,               0.001226,               0.001226,               0.001226
                     89,                0.21819,                0.38696,                0.17356,                0.88417,                      1,                      1,                  0.995,                0.98534,                      1,                      1,                  0.995,                 0.9685,                0.20856,                0.43842,                0.17211,                0.73919,              0.0012108,              0.0012108,              0.0012108
                     90,                0.21348,                0.39961,                 0.1714,                0.87004,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.20281,                0.44114,                0.16855,                0.72438,              0.0011955,              0.0011955,              0.0011955
                     91,                0.22549,                0.39585,                0.19145,                0.88469,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.995,                0.22071,                0.43433,                0.17871,                0.74317,              0.0011802,              0.0011802,              0.0011802
                     92,                0.21425,                0.38975,                 0.1769,                0.86885,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.995,                0.21913,                0.44155,                0.19291,                0.73856,              0.0011649,              0.0011649,              0.0011649
                     93,                0.21285,                0.38428,                0.16907,                0.88118,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.96725,                0.20898,                0.48849,                0.15646,                0.72642,              0.0011495,              0.0011495,              0.0011495
                     94,                 0.2015,                0.38939,                0.17219,                0.86063,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98683,                0.22053,                0.46531,                0.16834,                0.77523,              0.0011341,              0.0011341,              0.0011341
                     95,                0.19579,                0.38124,                0.16227,                0.86568,                      1,                      1,                  0.995,                0.98534,                      1,                      1,                  0.995,                0.98534,                0.21359,                0.42768,                0.20666,                0.72877,              0.0011186,              0.0011186,              0.0011186
                     96,                0.21274,                0.37804,                0.16604,                0.86098,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                0.98846,                0.20434,                0.43886,                0.18574,                0.72291,              0.0011032,              0.0011032,              0.0011032
                     97,                0.22648,                0.39697,                 0.1744,                0.88347,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98221,                0.18196,                 0.4515,                0.15466,                0.70776,              0.0010877,              0.0010877,              0.0010877
                     98,                0.21091,                0.37724,                0.16942,                0.86939,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.97975,                0.21197,                0.45203,                0.16904,                0.73932,              0.0010722,              0.0010722,              0.0010722
                     99,                0.20302,                 0.3805,                0.17661,                0.87712,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                0.97975,                0.21584,                0.47791,                0.16507,                0.72993,              0.0010566,              0.0010566,              0.0010566
                    100,                0.21033,                0.37404,                0.16509,                0.88173,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.19456,                0.43562,                0.16529,                0.71708,              0.0010411,              0.0010411,              0.0010411
                    101,                0.20208,                0.37677,                0.15191,                 0.8619,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.18317,                0.44502,                0.14074,                0.71046,              0.0010256,              0.0010256,              0.0010256
                    102,                0.19759,                 0.3782,                0.15588,                0.86787,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.19308,                0.44904,                0.14872,                 0.7155,                0.00101,                0.00101,                0.00101
                    103,                0.20206,                0.36856,                0.15511,                 0.8589,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.16638,                0.43328,                0.15166,                0.70064,             0.00099445,             0.00099445,             0.00099445
                    104,                0.19944,                0.37311,                0.15441,                0.86941,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.995,                 0.1542,                0.43275,                0.11984,                0.69715,              0.0009789,              0.0009789,              0.0009789
                    105,                0.19817,                0.37237,                0.15522,                0.86523,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.16639,                0.44576,                0.13194,                0.70277,             0.00096336,             0.00096336,             0.00096336
                    106,                0.20216,                0.37707,                0.15808,                0.86664,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.995,                0.18784,                0.45408,                0.14631,                0.72126,             0.00094784,             0.00094784,             0.00094784
                    107,                 0.2079,                0.37689,                0.16352,                 0.8818,                      1,                      1,                  0.995,                0.98683,                      1,                      1,                  0.995,                0.96842,                0.20964,                0.45999,                0.13032,                0.72571,             0.00093233,             0.00093233,             0.00093233
                    108,                0.21214,                0.38077,                0.17191,                0.87614,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98683,                0.20344,                0.45383,                  0.182,                0.74124,             0.00091683,             0.00091683,             0.00091683
                    109,                0.19524,                0.37304,                0.15283,                0.86058,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.995,                0.17157,                0.43591,                0.16505,                0.72049,             0.00090136,             0.00090136,             0.00090136
