                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.60795,                 0.4843,                 1.3548,                0.93981,                0.74444,                0.86342,                0.63299,                 1.1351,                0.63304,                 1.9021,              0.0004199,              0.0004199,              0.0004199
                    114,                0.60702,                0.54439,                 1.3235,                0.93981,                0.74444,                0.86342,                0.63299,                 1.1351,                0.63304,                 1.9021,             0.00041225,             0.00041225,             0.00041225
                    115,                0.59522,                0.51628,                 1.2682,                0.94029,                0.73711,                0.85555,                0.63812,                 1.1266,                0.64236,                 1.8993,             0.00040462,             0.00040462,             0.00040462
                    116,                0.63626,                0.57603,                 1.2808,                0.94029,                0.73711,                0.85555,                0.63812,                 1.1266,                0.64236,                 1.8993,             0.00039702,             0.00039702,             0.00039702
                    117,                0.62548,                0.57078,                 1.2775,                0.96869,                0.72558,                0.85597,                0.64589,                 1.1096,                0.61273,                 1.8911,             0.00038944,             0.00038944,             0.00038944
                    118,                0.57928,                0.48481,                 1.2872,                0.99176,                 0.7171,                0.85674,                0.65055,                 1.0954,                0.61048,                 1.8881,              0.0003819,              0.0003819,              0.0003819
                    119,                0.56522,                0.48605,                 1.3494,                0.99176,                 0.7171,                0.85674,                0.65055,                 1.0954,                0.61048,                 1.8881,             0.00037438,             0.00037438,             0.00037438
                    120,                0.74183,                0.95106,                 1.2586,                0.98752,                0.72042,                0.85812,                0.64805,                 1.1071,                0.62908,                 1.9365,              0.0003669,              0.0003669,              0.0003669
                    121,                0.57122,                 0.4692,                 1.2732,                0.98752,                0.72042,                0.85812,                0.64805,                 1.1071,                0.62908,                 1.9365,             0.00035945,             0.00035945,             0.00035945
                    122,                0.57562,                0.46765,                 1.2965,                0.96596,                0.72454,                0.85763,                0.63725,                 1.1219,                0.66414,                 1.9835,             0.00035204,             0.00035204,             0.00035204
                    123,                0.61699,                0.50356,                 1.2964,                0.96596,                0.72454,                0.85763,                0.63725,                 1.1219,                0.66414,                 1.9835,             0.00034466,             0.00034466,             0.00034466
                    124,                0.54977,                0.44509,                 1.3102,                0.94786,                  0.747,                0.86609,                0.63667,                 1.1286,                0.70278,                 2.0091,             0.00033732,             0.00033732,             0.00033732
                    125,                0.58577,                0.46064,                 1.3675,                0.94786,                  0.747,                0.86609,                0.63667,                 1.1286,                0.70278,                 2.0091,             0.00033003,             0.00033003,             0.00033003
                    126,                0.62425,                0.52511,                 1.3909,                0.94313,                0.74317,                0.86338,                0.62971,                 1.1335,                0.72342,                 1.9826,             0.00032278,             0.00032278,             0.00032278
                    127,                0.61223,                 0.5003,                 1.4191,                0.95618,                0.76521,                0.87735,                0.63719,                 1.1382,                0.65548,                 1.9352,             0.00031557,             0.00031557,             0.00031557
                    128,                0.57168,                0.52864,                 1.3924,                0.95618,                0.76521,                0.87735,                0.63719,                 1.1382,                0.65548,                 1.9352,             0.00030841,             0.00030841,             0.00030841
                    129,                0.55776,                0.45614,                 1.3244,                0.97399,                0.77132,                 0.8813,                0.64691,                 1.1299,                0.61896,                 1.8956,              0.0003013,              0.0003013,              0.0003013
                    130,                0.56525,                0.45009,                  1.281,                0.97399,                0.77132,                 0.8813,                0.64691,                 1.1299,                0.61896,                 1.8956,             0.00029424,             0.00029424,             0.00029424
                    131,                0.60697,                0.51258,                 1.4644,                 0.9851,                0.79572,                0.89422,                0.65513,                   1.12,                0.59333,                 1.8679,             0.00028723,             0.00028723,             0.00028723
                    132,                0.56926,                0.46323,                 1.3882,                 0.9851,                0.79572,                0.89422,                0.65513,                   1.12,                0.59333,                 1.8679,             0.00028027,             0.00028027,             0.00028027
                    133,                0.56036,                0.44501,                 1.3107,                0.97231,                0.78634,                0.88842,                0.64846,                  1.129,                0.59127,                 1.8953,             0.00027337,             0.00027337,             0.00027337
                    134,                0.54741,                0.44766,                 1.2372,                0.96506,                0.80183,                0.89494,                0.64534,                 1.1418,                0.58931,                 1.9478,             0.00026653,             0.00026653,             0.00026653
                    135,                0.57883,                 0.4502,                 1.3351,                0.96506,                0.80183,                0.89494,                0.64534,                 1.1418,                0.58931,                 1.9478,             0.00025975,             0.00025975,             0.00025975
                    136,                0.56387,                0.42366,                 1.3039,                0.95575,                0.82824,                0.90668,                0.65099,                 1.1517,                0.59864,                  1.984,             0.00025302,             0.00025302,             0.00025302
                    137,                0.54076,                0.39727,                 1.2243,                0.95575,                0.82824,                0.90668,                0.65099,                 1.1517,                0.59864,                  1.984,             0.00024636,             0.00024636,             0.00024636
                    138,                0.52365,                0.47272,                 1.3596,                0.95557,                0.82392,                0.90494,                0.65524,                 1.1428,                0.59728,                 1.9843,             0.00023977,             0.00023977,             0.00023977
                    139,                0.55603,                0.45801,                 1.4228,                0.95557,                0.82392,                0.90494,                0.65524,                 1.1428,                0.59728,                 1.9843,             0.00023323,             0.00023323,             0.00023323
