                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                 0.6181,                0.71723,                0.35624,                0.88317,                      1,                      1,                  0.995,                 0.8637,                      1,                      1,                  0.995,                0.86225,                0.63307,                0.62612,                0.34147,                0.93648,             0.00084184,             0.00084184,             0.00084184
                    103,                0.62481,                0.72358,                0.36441,                0.89082,                      1,                      1,                  0.995,                0.87929,                      1,                      1,                  0.995,                0.88096,                0.57884,                0.62537,                0.34936,                 0.8795,             0.00082887,             0.00082887,             0.00082887
                    104,                0.60822,                0.70211,                0.35701,                0.87419,                      1,                      1,                  0.995,                0.86387,                      1,                      1,                  0.995,                0.85434,                0.59159,                0.66774,                0.32605,                0.91353,             0.00081592,             0.00081592,             0.00081592
                    105,                0.59444,                0.69684,                0.35189,                0.87074,                      1,                      1,                  0.995,                0.88699,                      1,                      1,                  0.995,                0.85555,                0.60904,                 0.6209,                0.31035,                0.92041,             0.00080296,             0.00080296,             0.00080296
                    106,                0.59221,                0.67657,                0.34618,                0.87333,                      1,                      1,                  0.995,                0.88357,                      1,                      1,                  0.995,                0.86496,                0.61625,                0.67168,                0.32277,                0.91978,             0.00079002,             0.00079002,             0.00079002
                    107,                0.57617,                0.69697,                0.34063,                0.86805,                      1,                      1,                  0.995,                0.87479,                      1,                      1,                  0.995,                0.87718,                0.64939,                0.63523,                0.33828,                0.93504,             0.00077709,             0.00077709,             0.00077709
                    108,                0.60271,                0.70544,                0.35162,                0.87229,                      1,                      1,                  0.995,                0.89923,                      1,                      1,                  0.995,                0.85727,                0.56809,                0.62045,                0.33172,                0.91332,             0.00076418,             0.00076418,             0.00076418
                    109,                0.60306,                0.68726,                0.35888,                0.87539,                      1,                      1,                  0.995,                0.89054,                      1,                      1,                  0.995,                  0.867,                0.61628,                0.65831,                0.33547,                0.89197,             0.00075129,             0.00075129,             0.00075129
                    110,                0.60737,                0.70573,                0.36144,                0.88123,                      1,                      1,                  0.995,                0.88055,                      1,                      1,                  0.995,                0.83664,                0.61846,                0.63843,                0.33671,                0.92866,             0.00073841,             0.00073841,             0.00073841
                    111,                0.59177,                0.68431,                 0.3526,                0.87019,                      1,                      1,                  0.995,                0.88841,                      1,                      1,                  0.995,                0.87699,                0.58535,                0.61527,                0.33295,                0.91095,             0.00072557,             0.00072557,             0.00072557
                    112,                 0.5781,                   0.68,                0.34567,                0.86344,                      1,                      1,                  0.995,                0.86699,                      1,                      1,                  0.995,                0.84318,                0.63374,                0.57951,                0.34822,                0.92065,             0.00071275,             0.00071275,             0.00071275
                    113,                0.59457,                0.70248,                0.34441,                0.86166,                      1,                      1,                  0.995,                0.87194,                      1,                      1,                  0.995,                0.87538,                0.62183,                0.62414,                0.31689,                0.92942,             0.00069997,             0.00069997,             0.00069997
