                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                0.62182,                0.66226,                0.42149,                0.83437,                0.98592,                      1,                0.99319,                0.78768,                0.97887,                0.99275,                0.99007,                0.73826,                0.60269,                0.64455,                0.39204,                 0.8137,             0.00077714,             0.00077714,             0.00077714
                     98,                0.62981,                  0.656,                0.42601,                0.84024,                0.98922,                0.98551,                0.98436,                0.78882,                0.97462,                0.97101,                0.96233,                0.65832,                0.63681,                0.76446,                0.43858,                0.82772,             0.00076606,             0.00076606,             0.00076606
                     99,                0.60135,                0.63752,                0.40702,                 0.8338,                0.99265,                0.98551,                0.98804,                0.80639,                0.97794,                0.97101,                0.96786,                0.73643,                0.55712,                0.63834,                0.41411,                0.81276,             0.00075497,             0.00075497,             0.00075497
                    100,                0.57325,                0.62652,                0.39126,                0.82963,                0.99275,                0.99275,                0.98963,                0.81084,                0.97826,                0.97826,                0.97576,                0.67505,                0.59625,                0.71919,                0.44602,                0.81062,             0.00074386,             0.00074386,             0.00074386
                    101,                0.60036,                0.63006,                0.41279,                0.83492,                0.98231,                0.98551,                0.97807,                0.81514,                0.98231,                0.98551,                0.97807,                0.77508,                0.54875,                0.66437,                0.40721,                0.82121,             0.00073276,             0.00073276,             0.00073276
                    102,                0.60558,                0.63751,                0.41542,                0.83529,                   0.99,                0.97826,                0.98474,                0.76478,                0.98257,                0.97101,                0.97293,                0.69833,                 0.6029,                0.68048,                0.40003,                0.81768,             0.00072165,             0.00072165,             0.00072165
                    103,                0.59596,                0.62136,                0.41633,                0.83751,                0.98571,                0.99275,                0.99321,                0.83304,                0.97857,                0.98551,                0.98736,                0.65258,                0.58192,                0.67777,                0.37824,                0.82274,             0.00071053,             0.00071053,             0.00071053
                    104,                0.56754,                0.61983,                 0.3939,                0.83139,                0.98551,                0.98551,                0.98597,                0.82554,                0.97826,                0.97826,                0.97314,                0.72722,                0.62847,                0.70689,                0.39364,                0.82117,             0.00069943,             0.00069943,             0.00069943
                    105,                0.60509,                 0.6332,                0.40596,                0.83236,                0.99185,                0.99275,                0.99284,                 0.8451,                0.98457,                0.98551,                0.98936,                0.74435,                0.59098,                0.65558,                0.38965,                0.82114,             0.00068832,             0.00068832,             0.00068832
                    106,                0.59472,                0.64348,                0.39928,                0.83225,                0.98551,                0.98551,                0.98722,                0.84469,                0.97826,                0.97826,                0.97538,                0.74675,                0.61669,                0.65643,                0.40242,                0.82856,             0.00067723,             0.00067723,             0.00067723
