                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 1.1833,                0.68378,                 1.1642,                0.96875,                0.79487,                0.89104,                0.65703,                 1.1984,                0.61741,                 1.1539,              0.0018396,              0.0018396,              0.0018396
                    150,                 1.2007,                 0.6984,                 1.1739,                0.95755,                0.80079,                0.89145,                0.65788,                 1.1959,                0.62815,                  1.149,              0.0018374,              0.0018374,              0.0018374
                    151,                 1.2146,                0.71149,                 1.1764,                0.94508,                 0.8146,                0.89668,                0.66167,                 1.1542,                0.61573,                 1.1314,              0.0018353,              0.0018353,              0.0018353
                    152,                 1.1868,                 0.6857,                 1.1582,                0.97257,                0.76923,                0.87854,                0.65619,                 1.1425,                0.61862,                 1.1157,              0.0018332,              0.0018332,              0.0018332
                    153,                 1.2171,                0.71677,                 1.1784,                0.96445,                0.80276,                0.89444,                 0.6424,                 1.2053,                0.63535,                 1.1436,               0.001831,               0.001831,               0.001831
                    154,                 1.1967,                0.68312,                 1.1708,                0.96618,                0.78895,                0.88811,                0.65785,                 1.1554,                0.60522,                 1.1378,              0.0018288,              0.0018288,              0.0018288
                    155,                 1.1744,                 0.6838,                 1.1588,                0.97229,                0.76134,                0.87461,                0.65561,                 1.1479,                 0.6093,                 1.1224,              0.0018266,              0.0018266,              0.0018266
                    156,                 1.2023,                0.71082,                 1.1862,                0.96324,                0.77515,                0.87927,                0.63735,                 1.2033,                0.66395,                 1.1466,              0.0018244,              0.0018244,              0.0018244
                    157,                 1.1847,                0.70677,                 1.1622,                0.96049,                0.76726,                0.87549,                0.62435,                 1.2074,                0.64118,                 1.1407,              0.0018222,              0.0018222,              0.0018222
                    158,                 1.1887,                0.69412,                 1.1718,                0.94483,                0.81065,                0.89492,                0.64845,                 1.2039,                0.62289,                 1.1434,                0.00182,                0.00182,                0.00182
                    159,                 1.1903,                0.69193,                 1.1679,                0.93864,                 0.8146,                0.89701,                0.66414,                 1.1421,                0.63373,                 1.1297,              0.0018177,              0.0018177,              0.0018177
                    160,                  1.204,                0.69698,                 1.1744,                0.96359,                0.78304,                0.88357,                0.65348,                  1.165,                0.60213,                 1.1446,              0.0018155,              0.0018155,              0.0018155
                    161,                 1.1675,                0.67738,                 1.1579,                0.96126,                0.78304,                 0.8831,                0.65045,                 1.1725,                0.63329,                 1.1392,              0.0018132,              0.0018132,              0.0018132
                    162,                 1.1778,                0.67948,                 1.1575,                 0.9554,                0.80276,                0.89298,                0.65775,                 1.1616,                0.61871,                 1.1232,              0.0018109,              0.0018109,              0.0018109
                    163,                 1.1832,                0.68016,                 1.1703,                0.95785,                0.80671,                0.89601,                0.65179,                 1.1766,                0.61121,                 1.1334,              0.0018086,              0.0018086,              0.0018086
                    164,                 1.1933,                0.68358,                 1.1598,                0.95567,                0.76529,                0.87233,                0.65366,                 1.1494,                 0.6361,                 1.1285,              0.0018063,              0.0018063,              0.0018063
                    165,                 1.2154,                0.69473,                 1.1719,                0.94639,                0.80079,                0.88989,                0.66097,                 1.1629,                0.62769,                 1.1286,               0.001804,               0.001804,               0.001804
                    166,                 1.1852,                0.68452,                 1.1649,                0.95794,                0.80868,                0.89554,                0.65093,                 1.1653,                0.61672,                 1.1202,              0.0018017,              0.0018017,              0.0018017
                    167,                 1.1781,                0.67422,                 1.1536,                0.93103,                0.79882,                0.88732,                0.65325,                 1.1618,                0.61215,                 1.1282,              0.0017993,              0.0017993,              0.0017993
                    168,                 1.1995,                0.68832,                 1.1681,                0.97304,                0.78304,                0.88527,                 0.6501,                  1.155,                0.60902,                 1.1227,               0.001797,               0.001797,               0.001797
                    169,                 1.1585,                0.66132,                 1.1497,                0.95592,                0.81262,                0.89883,                0.66986,                 1.1654,                0.62058,                 1.1204,              0.0017946,              0.0017946,              0.0017946
                    170,                 1.1457,                0.65008,                 1.1356,                0.96163,                0.79093,                0.88817,                 0.6597,                 1.1537,                0.59144,                  1.112,              0.0017923,              0.0017923,              0.0017923
                    171,                 1.1644,                0.66228,                 1.1508,                0.95642,                0.82249,                0.90365,                0.66862,                 1.1406,                 0.5924,                 1.1222,              0.0017899,              0.0017899,              0.0017899
                    172,                 1.1628,                0.66474,                   1.15,                0.95923,                0.78895,                 0.8868,                0.65795,                 1.1693,                0.61589,                 1.1306,              0.0017875,              0.0017875,              0.0017875
                    173,                 1.2007,                0.69035,                  1.167,                0.96259,                0.76134,                0.87336,                0.65108,                 1.1623,                0.62588,                 1.1112,              0.0017851,              0.0017851,              0.0017851
                    174,                 1.1526,                0.66922,                 1.1426,                0.95833,                 0.7712,                0.87845,                0.65165,                 1.1609,                 0.6234,                 1.1122,              0.0017826,              0.0017826,              0.0017826
                    175,                 1.1598,                0.66525,                 1.1481,                0.94582,                0.82643,                0.90397,                0.67255,                 1.1424,                0.59722,                  1.118,              0.0017802,              0.0017802,              0.0017802
                    176,                 1.1614,                0.65372,                 1.1441,                0.95724,                0.79487,                0.88916,                0.66069,                 1.1426,                0.59204,                 1.1098,              0.0017777,              0.0017777,              0.0017777
                    177,                 1.1767,                0.66123,                 1.1484,                0.95962,                0.79684,                0.88982,                0.63019,                 1.2238,                 0.6317,                 1.1495,              0.0017753,              0.0017753,              0.0017753
                    178,                  1.187,                0.66414,                  1.154,                0.96698,                0.80868,                0.89799,                0.65629,                 1.1712,                0.59694,                 1.1159,              0.0017728,              0.0017728,              0.0017728
                    179,                 1.1578,                0.65458,                 1.1429,                0.96226,                0.80473,                0.89509,                0.66057,                 1.1606,                0.59046,                 1.1193,              0.0017703,              0.0017703,              0.0017703
                    180,                 1.1513,                0.64357,                 1.1353,                0.95612,                0.81657,                0.90054,                0.66477,                 1.1537,                0.57449,                 1.1108,              0.0017678,              0.0017678,              0.0017678
                    181,                 1.1486,                 0.6481,                 1.1388,                0.96822,                0.78107,                0.88411,                0.65975,                  1.168,                0.59202,                  1.119,              0.0017653,              0.0017653,              0.0017653
                    182,                 1.1596,                0.66634,                 1.1428,                0.96259,                0.76134,                0.87393,                0.65364,                 1.1446,                0.60976,                 1.1064,              0.0017628,              0.0017628,              0.0017628
                    183,                 1.1534,                0.65648,                  1.147,                0.96296,                0.82051,                0.90375,                0.66762,                 1.1747,                0.59416,                  1.126,              0.0017603,              0.0017603,              0.0017603
                    184,                 1.1443,                0.64892,                 1.1326,                0.96437,                0.80079,                 0.8924,                0.65886,                 1.1584,                0.59226,                 1.1123,              0.0017577,              0.0017577,              0.0017577
                    185,                  1.157,                0.65023,                 1.1413,                0.96181,                0.79487,                0.88924,                0.65021,                 1.2065,                0.60165,                 1.1298,              0.0017552,              0.0017552,              0.0017552
                    186,                 1.1484,                0.65443,                 1.1338,                0.95529,                0.80079,                0.89216,                0.65371,                 1.1753,                0.59295,                 1.1204,              0.0017526,              0.0017526,              0.0017526
                    187,                 1.1443,                0.64117,                 1.1349,                0.95814,                0.81262,                 0.8968,                0.66501,                 1.1598,                0.59546,                 1.1158,                0.00175,                0.00175,                0.00175
                    188,                 1.1519,                0.64785,                 1.1428,                0.94954,                0.81657,                0.89881,                0.65526,                 1.1681,                0.60488,                 1.1284,              0.0017474,              0.0017474,              0.0017474
                    189,                 1.1598,                0.65396,                 1.1435,                0.95745,                0.79882,                0.89137,                0.65263,                 1.1717,                 0.5931,                  1.134,              0.0017448,              0.0017448,              0.0017448
                    190,                 1.1481,                0.64837,                 1.1378,                0.96019,                0.80868,                 0.8959,                0.66596,                 1.1571,                0.58939,                 1.1123,              0.0017422,              0.0017422,              0.0017422
                    191,                 1.1695,                0.65204,                 1.1411,                0.94331,                0.82051,                0.89853,                0.66218,                 1.1632,                0.59164,                   1.13,              0.0017396,              0.0017396,              0.0017396
                    192,                 1.1772,                0.67061,                 1.1487,                0.95824,                 0.8146,                 0.8994,                0.66755,                 1.1298,                 0.5955,                 1.1131,               0.001737,               0.001737,               0.001737
                    193,                 1.1694,                0.66375,                 1.1464,                0.96429,                0.79882,                 0.8918,                0.65954,                 1.1527,                0.59343,                  1.117,              0.0017343,              0.0017343,              0.0017343
                    194,                 1.1229,                0.63704,                  1.126,                0.96119,                0.83037,                0.90702,                0.67197,                 1.1329,                0.56199,                 1.1119,              0.0017317,              0.0017317,              0.0017317
                    195,                 1.1266,                0.63397,                 1.1242,                0.96627,                0.79093,                0.88699,                0.66679,                 1.1492,                0.60446,                 1.1116,               0.001729,               0.001729,               0.001729
                    196,                 1.1514,                0.64793,                 1.1419,                0.94808,                 0.8284,                0.90208,                0.66246,                 1.1616,                0.58388,                  1.125,              0.0017263,              0.0017263,              0.0017263
                    197,                 1.1618,                 0.6542,                  1.137,                0.96905,                0.80276,                0.89437,                0.66232,                 1.1655,                0.60293,                 1.1261,              0.0017236,              0.0017236,              0.0017236
                    198,                 1.1555,                0.66844,                 1.1414,                0.97143,                0.80473,                0.89554,                0.64871,                 1.1719,                0.59544,                 1.1226,              0.0017209,              0.0017209,              0.0017209
                    199,                 1.1417,                0.64542,                 1.1328,                0.96956,                0.81657,                0.90225,                0.66825,                 1.1533,                0.57275,                 1.1201,              0.0017182,              0.0017182,              0.0017182
                    200,                 1.1476,                0.63946,                 1.1274,                0.96154,                0.83826,                0.91163,                0.66382,                 1.1515,                0.56508,                 1.1105,              0.0017155,              0.0017155,              0.0017155
                    201,                 1.1421,                0.65008,                 1.1296,                0.96454,                0.80473,                0.89449,                0.66718,                 1.1518,                0.58789,                 1.1168,              0.0017128,              0.0017128,              0.0017128
                    202,                 1.1361,                0.63922,                 1.1264,                0.96019,                0.80868,                0.89533,                0.66613,                 1.1429,                0.58315,                 1.1096,                0.00171,                0.00171,                0.00171
                    203,                 1.1297,                0.63121,                  1.125,                0.97778,                0.78107,                0.88578,                0.66106,                 1.1386,                0.57765,                 1.0951,              0.0017073,              0.0017073,              0.0017073
                    204,                 1.1109,                0.62622,                 1.1187,                0.95281,                0.83629,                0.90979,                0.66044,                 1.1678,                0.56327,                 1.1122,              0.0017045,              0.0017045,              0.0017045
                    205,                 1.1481,                0.64429,                 1.1339,                0.96163,                0.79093,                0.88725,                0.65102,                 1.1533,                0.58465,                 1.1082,              0.0017017,              0.0017017,              0.0017017
                    206,                 1.1758,                0.65674,                 1.1462,                0.96235,                0.80671,                0.89411,                0.66227,                 1.1573,                0.59356,                 1.1108,               0.001699,               0.001699,               0.001699
                    207,                  1.138,                0.63265,                 1.1233,                   0.96,                0.80473,                0.89425,                0.66703,                 1.1387,                0.57861,                  1.105,              0.0016962,              0.0016962,              0.0016962
                    208,                 1.1471,                0.63565,                 1.1258,                0.95139,                0.81065,                0.89513,                0.67061,                 1.1368,                0.57106,                 1.0982,              0.0016933,              0.0016933,              0.0016933
                    209,                  1.124,                0.62863,                 1.1177,                0.95402,                0.81854,                  0.901,                0.66861,                  1.137,                0.57077,                 1.1026,              0.0016905,              0.0016905,              0.0016905
                    210,                 1.1429,                0.63715,                 1.1217,                0.95059,                0.79684,                0.88833,                0.65024,                 1.1779,                0.59242,                 1.1166,              0.0016877,              0.0016877,              0.0016877
                    211,                 1.1205,                0.62973,                 1.1225,                0.94907,                0.80868,                0.89397,                0.66134,                 1.1183,                0.57454,                 1.0973,              0.0016849,              0.0016849,              0.0016849
                    212,                 1.1409,                0.64188,                  1.128,                0.95785,                0.80671,                0.89479,                0.67514,                 1.1338,                0.58594,                 1.1021,               0.001682,               0.001682,               0.001682
                    213,                 1.1527,                 0.6414,                 1.1352,                0.95881,                0.82643,                0.90435,                0.67829,                 1.1167,                0.55149,                 1.0932,              0.0016792,              0.0016792,              0.0016792
                    214,                 1.1274,                0.63047,                 1.1199,                0.96217,                0.80276,                0.89246,                0.66992,                 1.1502,                0.57999,                 1.1059,              0.0016763,              0.0016763,              0.0016763
                    215,                 1.1259,                0.62621,                 1.1103,                0.95843,                0.81854,                0.90021,                0.67368,                 1.1446,                0.55587,                 1.0981,              0.0016734,              0.0016734,              0.0016734
                    216,                 1.1292,                0.63151,                 1.1244,                 0.9436,                0.85799,                0.91883,                0.65719,                 1.1702,                0.58715,                 1.1303,              0.0016705,              0.0016705,              0.0016705
                    217,                 1.1366,                0.64058,                 1.1307,                0.98025,                0.78304,                 0.8874,                0.65483,                 1.1858,                0.59013,                 1.1159,              0.0016676,              0.0016676,              0.0016676
                    218,                 1.1785,                 0.6536,                  1.142,                0.94808,                 0.8284,                0.90522,                 0.6706,                 1.1428,                0.56438,                 1.1027,              0.0016647,              0.0016647,              0.0016647
                    219,                  1.138,                0.63201,                 1.1223,                0.95853,                0.82051,                0.90104,                0.65747,                 1.1593,                0.57259,                 1.1019,              0.0016618,              0.0016618,              0.0016618
                    220,                 1.1193,                0.62374,                 1.1162,                0.96479,                0.81065,                0.89713,                0.67618,                 1.1136,                0.56148,                 1.0889,              0.0016588,              0.0016588,              0.0016588
                    221,                 1.1407,                0.63909,                 1.1193,                0.95824,                 0.8146,                0.89945,                0.67487,                 1.1435,                0.56792,                 1.1048,              0.0016559,              0.0016559,              0.0016559
                    222,                 1.1263,                0.63097,                 1.1217,                0.96934,                0.81065,                0.89817,                0.66377,                 1.1329,                0.57473,                 1.0971,               0.001653,               0.001653,               0.001653
                    223,                 1.1302,                0.63765,                 1.1176,                0.96536,                0.82446,                0.90492,                0.67135,                 1.1348,                0.58031,                 1.0932,                0.00165,                0.00165,                0.00165
                    224,                 1.1325,                0.63643,                 1.1246,                0.95711,                0.83629,                0.91038,                0.66821,                 1.1449,                0.56369,                  1.111,               0.001647,               0.001647,               0.001647
                    225,                 1.1301,                0.62898,                 1.1239,                0.95364,                0.85207,                0.91629,                0.67555,                 1.1346,                 0.5686,                 1.1106,               0.001644,               0.001644,               0.001644
                    226,                 1.1388,                0.63634,                 1.1269,                0.95034,                0.83037,                0.90586,                0.67649,                 1.1186,                0.55736,                 1.0941,               0.001641,               0.001641,               0.001641
                    227,                 1.1296,                0.62964,                 1.1196,                0.95238,                 0.8284,                0.90464,                0.66883,                 1.1457,                 0.5719,                 1.1121,               0.001638,               0.001638,               0.001638
                    228,                 1.1191,                0.63002,                   1.12,                0.96462,                0.80671,                0.89622,                0.66882,                 1.1228,                0.56006,                 1.0966,               0.001635,               0.001635,               0.001635
                    229,                   1.11,                0.61239,                 1.1155,                0.95249,                0.83037,                 0.9071,                0.67587,                 1.1147,                0.56282,                 1.0967,               0.001632,               0.001632,               0.001632
                    230,                 1.1272,                0.62229,                 1.1165,                0.95981,                0.80079,                0.89034,                0.66931,                 1.1182,                  0.559,                 1.0884,               0.001629,               0.001629,               0.001629
                    231,                 1.1232,                0.62247,                 1.1182,                0.96635,                 0.7929,                0.88859,                0.67017,                 1.1279,                0.57222,                 1.0871,               0.001626,               0.001626,               0.001626
                    232,                 1.1341,                0.62753,                 1.1188,                0.96487,                0.81262,                0.89711,                0.66838,                 1.1251,                0.57205,                  1.085,              0.0016229,              0.0016229,              0.0016229
                    233,                 1.1091,                0.60881,                 1.1093,                0.96074,                0.82051,                0.90138,                0.67104,                 1.1178,                0.55623,                 1.0852,              0.0016198,              0.0016198,              0.0016198
                    234,                 1.0822,                0.59017,                 1.0921,                0.95662,                0.82643,                0.90416,                0.67972,                 1.1264,                0.54926,                 1.0902,              0.0016168,              0.0016168,              0.0016168
                    235,                 1.1223,                0.61892,                 1.1108,                0.95981,                0.80079,                0.89391,                0.66132,                  1.142,                0.55152,                 1.0975,              0.0016137,              0.0016137,              0.0016137
                    236,                  1.131,                0.62736,                 1.1212,                0.97356,                0.79882,                 0.8946,                0.67001,                 1.1562,                0.57493,                 1.1044,              0.0016106,              0.0016106,              0.0016106
                    237,                 1.0885,                 0.6081,                 1.1089,                0.97176,                 0.8146,                0.90234,                0.66406,                 1.1361,                0.56579,                 1.0944,              0.0016075,              0.0016075,              0.0016075
                    238,                 1.0953,                0.60863,                 1.1054,                0.95701,                0.83432,                0.90902,                0.67369,                  1.118,                0.56471,                 1.0908,              0.0016044,              0.0016044,              0.0016044
                    239,                 1.0899,                0.59486,                 1.0995,                0.96355,                0.83432,                 0.9101,                0.68237,                 1.1281,                0.54823,                 1.0911,              0.0016013,              0.0016013,              0.0016013
                    240,                 1.0954,                0.60301,                 1.0996,                0.95632,                0.82051,                 0.9018,                0.67368,                 1.1309,                0.56066,                 1.0963,              0.0015982,              0.0015982,              0.0015982
                    241,                 1.1049,                0.60734,                 1.1038,                0.94785,                0.82446,                 0.9027,                0.67561,                 1.1383,                0.56529,                 1.0964,               0.001595,               0.001595,               0.001595
                    242,                 1.1214,                0.61509,                 1.1131,                0.95291,                0.83826,                0.91119,                0.67354,                  1.165,                0.58478,                 1.1122,              0.0015919,              0.0015919,              0.0015919
                    243,                 1.1482,                0.62226,                 1.1277,                 0.9652,                0.82051,                0.90272,                0.65586,                 1.1999,                0.56899,                  1.134,              0.0015888,              0.0015888,              0.0015888
                    244,                 1.1064,                0.61461,                 1.1163,                0.95434,                0.82446,                0.90354,                0.66879,                 1.1392,                 0.5449,                  1.097,              0.0015856,              0.0015856,              0.0015856
                    245,                 1.0971,                0.59851,                 1.1004,                0.95824,                 0.8146,                0.89751,                0.66417,                 1.1437,                0.55951,                 1.0996,              0.0015824,              0.0015824,              0.0015824
                    246,                 1.0997,                0.60114,                 1.1029,                0.96462,                0.80671,                0.89629,                0.67311,                 1.1204,                0.55277,                 1.0836,              0.0015793,              0.0015793,              0.0015793
                    247,                  1.093,                0.59272,                 1.0973,                0.95672,                 0.8284,                0.90564,                0.68424,                 1.1173,                0.56126,                 1.0915,              0.0015761,              0.0015761,              0.0015761
                    248,                 1.1004,                0.59853,                 1.0973,                0.96244,                0.80868,                0.89657,                0.66886,                 1.1121,                0.55552,                 1.0801,              0.0015729,              0.0015729,              0.0015729
                    249,                 1.0832,                0.58821,                 1.0883,                0.96774,                 0.8284,                0.90812,                0.67847,                 1.1201,                0.54595,                 1.0852,              0.0015697,              0.0015697,              0.0015697
                    250,                 1.1065,                0.60792,                 1.0994,                 0.9697,                0.82051,                0.90423,                0.67489,                  1.112,                 0.5502,                 1.0804,              0.0015665,              0.0015665,              0.0015665
                    251,                 1.1184,                0.61142,                 1.1069,                0.97163,                0.81065,                0.89939,                0.68933,                 1.0942,                0.55126,                 1.0775,              0.0015632,              0.0015632,              0.0015632
                    252,                 1.0833,                0.58988,                 1.0891,                0.96796,                0.83432,                0.91044,                 0.6812,                 1.1123,                0.54635,                 1.0876,                0.00156,                0.00156,                0.00156
                    253,                 1.1143,                0.60785,                 1.1016,                0.94878,                0.84024,                0.91015,                0.67294,                 1.1271,                0.56426,                 1.0956,              0.0015568,              0.0015568,              0.0015568
                    254,                 1.0791,                0.59061,                 1.0893,                0.95526,                0.84221,                0.91276,                0.67492,                 1.1232,                0.56342,                 1.0891,              0.0015535,              0.0015535,              0.0015535
                    255,                 1.0848,                0.59441,                 1.0957,                0.96462,                0.80671,                 0.8959,                0.66749,                 1.1277,                0.55029,                 1.0929,              0.0015503,              0.0015503,              0.0015503
                    256,                 1.1098,                0.60211,                 1.0978,                0.95982,                0.84813,                0.91389,                0.68444,                 1.1469,                0.55131,                 1.1112,               0.001547,               0.001547,               0.001547
                    257,                 1.0818,                0.59427,                 1.0919,                0.96339,                0.83037,                0.90735,                0.67356,                 1.1428,                0.56177,                 1.1055,              0.0015437,              0.0015437,              0.0015437
                    258,                 1.0905,                0.59173,                 1.0912,                0.96305,                0.82249,                0.90258,                0.67856,                 1.1167,                0.54439,                 1.0953,              0.0015405,              0.0015405,              0.0015405
                    259,                 1.0953,                0.59101,                 1.0945,                0.95711,                0.83629,                0.90965,                0.68331,                 1.1201,                0.53442,                 1.0854,              0.0015372,              0.0015372,              0.0015372
                    260,                 1.1075,                0.60971,                 1.1004,                0.95853,                0.82051,                0.90296,                0.67195,                 1.1146,                0.54599,                 1.0892,              0.0015339,              0.0015339,              0.0015339
                    261,                  1.091,                0.59282,                 1.0966,                 0.9618,                0.84418,                0.91474,                0.68848,                 1.1375,                0.54675,                 1.0893,              0.0015306,              0.0015306,              0.0015306
                    262,                 1.0978,                0.58937,                 1.0939,                0.95909,                0.83235,                0.90568,                0.67389,                 1.1243,                0.55572,                 1.0912,              0.0015273,              0.0015273,              0.0015273
                    263,                 1.0963,                0.59585,                 1.0972,                 0.9633,                 0.8284,                0.90729,                0.67283,                 1.1515,                 0.5419,                 1.1085,               0.001524,               0.001524,               0.001524
                    264,                  1.078,                0.58913,                 1.0936,                0.96552,                 0.8284,                0.90781,                0.68455,                 1.0965,                0.54361,                 1.0802,              0.0015206,              0.0015206,              0.0015206
                    265,                 1.0848,                0.58368,                 1.0888,                0.96313,                0.82446,                0.90538,                0.68992,                 1.0861,                0.53635,                 1.0681,              0.0015173,              0.0015173,              0.0015173
                    266,                 1.0946,                0.58599,                 1.0922,                0.96991,                0.82643,                0.90682,                0.67597,                 1.1087,                0.54154,                 1.0807,               0.001514,               0.001514,               0.001514
                    267,                 1.0975,                0.59763,                 1.0989,                0.95955,                0.84221,                0.91306,                 0.6804,                 1.1143,                0.54425,                 1.0866,              0.0015106,              0.0015106,              0.0015106
                    268,                 1.0853,                0.58521,                 1.0889,                0.96977,                0.82249,                0.90482,                0.68019,                  1.119,                0.55051,                 1.0826,              0.0015072,              0.0015072,              0.0015072
                    269,                 1.0911,                 0.5863,                 1.0889,                0.96767,                0.82643,                0.90542,                0.68056,                  1.104,                0.53687,                 1.0732,              0.0015039,              0.0015039,              0.0015039
                    270,                 1.0801,                0.58413,                 1.0846,                0.94105,                 0.8501,                0.91501,                0.68069,                 1.1143,                 0.5462,                 1.0956,              0.0015005,              0.0015005,              0.0015005
                    271,                 1.0969,                0.59215,                 1.0915,                0.95721,                0.83826,                0.91029,                0.67429,                 1.1393,                0.55907,                 1.1024,              0.0014971,              0.0014971,              0.0014971
                    272,                 1.0938,                 0.6017,                 1.0931,                0.96347,                0.83235,                0.90921,                0.68369,                  1.104,                0.54899,                 1.0839,              0.0014937,              0.0014937,              0.0014937
                    273,                 1.0852,                0.58491,                 1.0863,                0.96171,                0.84221,                0.91204,                0.68302,                 1.1414,                0.55017,                 1.1057,              0.0014903,              0.0014903,              0.0014903
                    274,                 1.1043,                0.59544,                  1.092,                 0.9618,                0.84418,                0.91608,                0.66725,                 1.1636,                0.55839,                 1.1069,              0.0014869,              0.0014869,              0.0014869
                    275,                 1.1081,                0.60384,                 1.1024,                0.96825,                0.84221,                0.91405,                  0.682,                 1.1186,                0.55188,                 1.0838,              0.0014835,              0.0014835,              0.0014835
                    276,                 1.0739,                0.58177,                 1.0836,                0.96404,                0.84615,                0.91515,                0.67486,                  1.149,                0.54434,                 1.1088,              0.0014801,              0.0014801,              0.0014801
                    277,                 1.0694,                0.58145,                 1.0879,                0.96622,                0.84615,                0.91662,                0.68542,                 1.1153,                0.53126,                 1.0929,              0.0014767,              0.0014767,              0.0014767
                    278,                 1.0756,                0.57519,                 1.0828,                0.95749,                0.84418,                0.91341,                0.68732,                 1.1169,                0.53666,                 1.0912,              0.0014733,              0.0014733,              0.0014733
                    279,                 1.0811,                0.58336,                 1.0886,                0.96396,                0.84418,                 0.9146,                0.68531,                 1.1317,                0.53951,                 1.0997,              0.0014698,              0.0014698,              0.0014698
                    280,                 1.1051,                0.58924,                 1.0949,                 0.9611,                 0.8284,                0.90795,                0.67945,                 1.1321,                0.54962,                 1.0975,              0.0014664,              0.0014664,              0.0014664
                    281,                 1.1096,                0.59751,                 1.1014,                0.97209,                0.82446,                0.90728,                 0.6672,                 1.1403,                0.55107,                 1.0819,              0.0014629,              0.0014629,              0.0014629
                    282,                 1.0719,                0.57885,                 1.0835,                0.97209,                0.82446,                0.90724,                0.68046,                   1.11,                0.53699,                  1.081,              0.0014595,              0.0014595,              0.0014595
                    283,                 1.0815,                0.58657,                 1.0872,                0.96818,                0.84024,                0.91347,                0.68742,                 1.1099,                0.54905,                 1.0856,               0.001456,               0.001456,               0.001456
                    284,                   1.08,                0.58118,                 1.0873,                0.97254,                0.83826,                0.91377,                0.68795,                  1.106,                0.53055,                 1.0829,              0.0014525,              0.0014525,              0.0014525
                    285,                 1.0932,                0.58784,                 1.0871,                0.96404,                0.84615,                0.91683,                 0.6846,                  1.118,                0.53925,                 1.0878,               0.001449,               0.001449,               0.001449
                    286,                 1.0812,                0.58221,                 1.0783,                0.95964,                0.84418,                0.91467,                0.68601,                 1.1045,                0.53076,                 1.0794,              0.0014455,              0.0014455,              0.0014455
                    287,                  1.092,                0.58824,                 1.0902,                0.94989,                0.85996,                0.92116,                0.69135,                  1.108,                0.53822,                 1.0866,               0.001442,               0.001442,               0.001442
                    288,                 1.0767,                0.58182,                 1.0849,                0.96372,                0.83826,                0.91202,                0.66685,                 1.1258,                0.54519,                 1.0867,              0.0014385,              0.0014385,              0.0014385
                    289,                 1.0741,                 0.5826,                 1.0824,                0.95122,                0.84615,                 0.9146,                0.68054,                 1.1239,                0.55002,                 1.0845,               0.001435,               0.001435,               0.001435
                    290,                 1.0611,                0.57797,                 1.0809,                0.97248,                0.83629,                0.91338,                0.67966,                 1.1227,                0.54257,                  1.088,              0.0014315,              0.0014315,              0.0014315
                    291,                 1.0745,                0.58067,                 1.0852,                 0.9589,                 0.8284,                0.90636,                 0.6726,                 1.1576,                0.54598,                 1.1087,               0.001428,               0.001428,               0.001428
                    292,                 1.0975,                0.59652,                 1.0877,                0.95238,                 0.8284,                0.90634,                 0.6759,                 1.1268,                0.55839,                 1.0955,              0.0014245,              0.0014245,              0.0014245
                    293,                 1.0673,                0.57377,                 1.0778,                0.97222,                 0.8284,                0.90893,                0.68706,                 1.1095,                 0.5457,                 1.0725,              0.0014209,              0.0014209,              0.0014209
                    294,                 1.0739,                0.58258,                 1.0882,                0.97011,                0.83235,                0.91031,                0.68102,                 1.1398,                0.54429,                 1.0851,              0.0014174,              0.0014174,              0.0014174
                    295,                 1.0567,                0.57487,                 1.0762,                0.95495,                0.83629,                0.91022,                  0.685,                 1.1115,                0.53516,                 1.0872,              0.0014139,              0.0014139,              0.0014139
                    296,                 1.0785,                0.58206,                 1.0876,                0.96083,                0.82249,                0.90384,                0.68295,                 1.1213,                  0.542,                 1.0848,              0.0014103,              0.0014103,              0.0014103
                    297,                 1.0836,                0.58214,                 1.0835,                0.95862,                0.82249,                0.90371,                0.67943,                 1.1203,                0.54633,                 1.0911,              0.0014067,              0.0014067,              0.0014067
                    298,                 1.0817,                0.58614,                 1.0882,                0.97454,                0.83037,                0.90992,                0.68569,                 1.1216,                0.55254,                 1.0847,              0.0014032,              0.0014032,              0.0014032
                    299,                 1.0562,                0.57519,                 1.0782,                0.97025,                0.83629,                0.91307,                0.68856,                 1.1037,                0.53376,                 1.0795,              0.0013996,              0.0013996,              0.0013996
                    300,                 1.0757,                0.57963,                 1.0812,                0.95909,                0.83235,                0.90883,                0.68741,                 1.1042,                0.53196,                 1.0781,               0.001396,               0.001396,               0.001396
                    301,                 1.0733,                0.58035,                 1.0771,                0.96774,                 0.8284,                0.90812,                0.67978,                 1.1272,                0.53712,                 1.0847,              0.0013924,              0.0013924,              0.0013924
                    302,                 1.0562,                0.56819,                 1.0736,                0.95323,                0.84418,                0.91336,                0.68865,                 1.1212,                0.53201,                  1.092,              0.0013889,              0.0013889,              0.0013889
                    303,                 1.0622,                 0.5661,                  1.075,                0.96364,                0.83629,                0.91186,                0.67402,                 1.1326,                0.54359,                 1.0953,              0.0013853,              0.0013853,              0.0013853
                    304,                 1.0676,                0.57597,                 1.0807,                0.95833,                0.86193,                0.92368,                0.68642,                  1.137,                0.52857,                 1.0948,              0.0013817,              0.0013817,              0.0013817
