                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.65099,                0.72387,                0.45439,                0.84771,                0.99105,                0.98734,                0.99058,                0.82915,                0.98467,                0.98101,                0.98462,                0.68901,                0.56924,                0.66752,                0.40878,                0.80617,             0.00087595,             0.00087595,             0.00087595
                     89,                0.67089,                0.75303,                0.45025,                0.84404,                 0.9889,                      1,                  0.995,                0.80974,                0.97653,                0.98734,                0.98657,                0.79468,                 0.6299,                0.62447,                0.46971,                0.81822,             0.00086509,             0.00086509,             0.00086509
                     90,                0.67396,                0.69471,                0.45784,                0.84673,                0.99183,                      1,                0.99456,                0.80492,                0.97933,                0.98734,                0.98242,                0.68018,                0.62259,                0.67898,                0.42559,                0.81998,             0.00085419,             0.00085419,             0.00085419
                     91,                0.67017,                0.67469,                0.44067,                0.84576,                 0.9875,                0.99367,                0.99334,                0.86598,                 0.9875,                0.99367,                0.99334,                0.75572,                0.61319,                0.67206,                0.41227,                0.82124,             0.00084326,             0.00084326,             0.00084326
                     92,                0.63858,                0.68172,                0.44698,                0.85376,                0.99922,                0.97468,                0.98744,                0.79486,                0.99922,                0.97468,                0.98744,                0.76107,                0.62163,                0.67253,                0.41587,                 0.8154,              0.0008323,              0.0008323,              0.0008323
                     93,                 0.6638,                0.68615,                0.44425,                 0.8418,                      1,                      1,                  0.995,                0.81703,                0.99367,                0.99367,                0.99384,                0.71813,                0.61593,                0.66619,                0.36748,                0.81994,             0.00082131,             0.00082131,             0.00082131
                     94,                0.64007,                0.74714,                 0.4246,                0.84148,                      1,                0.99195,                 0.9938,                0.77374,                      1,                0.99195,                 0.9938,                0.78971,                0.62199,                 0.6602,                 0.3979,                0.82059,              0.0008103,              0.0008103,              0.0008103
                     95,                0.64196,                0.66243,                 0.4434,                 0.8481,                0.98125,                0.98734,                0.98665,                0.84458,                0.98125,                0.98734,                0.98665,                0.72619,                 0.6604,                0.74376,                 0.4356,                0.82505,             0.00079927,             0.00079927,             0.00079927
                     96,                0.66569,                0.70532,                 0.4292,                0.85764,                0.99116,                0.99367,                0.99069,                0.85387,                0.98486,                0.98734,                 0.9847,                0.72088,                 0.6263,                0.65058,                0.42287,                0.83064,             0.00078821,             0.00078821,             0.00078821
                     97,                0.61344,                0.67553,                0.42279,                0.84277,                0.98819,                0.98734,                0.98956,                0.86681,                0.98819,                0.98734,                0.98956,                0.74686,                0.58774,                0.69188,                0.37955,                0.82209,             0.00077714,             0.00077714,             0.00077714
