                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.91023,                0.49047,                 1.8937,                      1,                0.70175,                0.85085,                0.67137,                 1.0245,                0.41681,                 2.5962,              0.0099307,              0.0099307,              0.0099307
                     99,                0.91899,                0.48902,                 1.9225,                      1,                0.70175,                0.85085,                0.68555,                0.96683,                0.40253,                 2.5838,              0.0099292,              0.0099292,              0.0099292
                    100,                0.90846,                0.49181,                 1.9107,                      1,                0.70175,                0.85085,                0.67628,                  1.009,                0.40378,                 2.5642,              0.0099278,              0.0099278,              0.0099278
                    101,                0.90784,                0.48208,                  1.896,                      1,                0.70175,                0.85085,                0.67634,                0.98722,                0.39983,                 2.4884,              0.0099263,              0.0099263,              0.0099263
                    102,                0.90069,                0.48073,                 1.8611,                      1,                0.68421,                0.84207,                0.67386,                 1.0297,                0.41613,                 2.5357,              0.0099248,              0.0099248,              0.0099248
                    103,                0.90938,                 0.4883,                 1.8944,                      1,                0.70175,                0.85085,                0.66172,                 1.0499,                0.41629,                  2.544,              0.0099233,              0.0099233,              0.0099233
                    104,                0.89714,                0.48499,                 1.9055,                      1,                0.70175,                0.85085,                0.67319,                0.99221,                0.40609,                 2.5602,              0.0099218,              0.0099218,              0.0099218
                    105,                0.89871,                0.48477,                 1.8417,                0.98148,                 0.7193,                0.85619,                0.66692,                 1.0605,                0.42814,                 2.5204,              0.0099202,              0.0099202,              0.0099202
                    106,                0.89613,                0.47846,                  1.851,                0.99184,                0.70175,                 0.8473,                0.66865,                 1.0408,                0.41798,                 2.4946,              0.0099187,              0.0099187,              0.0099187
                    107,                0.90423,                   0.49,                 1.8892,                      1,                0.73684,                0.86838,                0.66209,                 1.0414,                0.41386,                 2.4613,              0.0099171,              0.0099171,              0.0099171
                    108,                0.89007,                0.48175,                 1.8305,                      1,                0.70175,                0.85085,                0.66572,                 1.0364,                0.41777,                 2.5449,              0.0099155,              0.0099155,              0.0099155
                    109,                0.90048,                0.48086,                 1.9029,                      1,                0.70175,                0.85085,                0.67413,                 1.0136,                0.40783,                   2.55,              0.0099139,              0.0099139,              0.0099139
                    110,                0.89331,                0.47966,                   1.85,                      1,                0.68421,                0.84207,                0.66465,                 1.0258,                0.42376,                 2.4429,              0.0099123,              0.0099123,              0.0099123
                    111,                  0.899,                 0.4839,                 1.8772,                      1,                0.70175,                0.85085,                 0.6879,                0.99426,                0.44018,                 2.5732,              0.0099107,              0.0099107,              0.0099107
                    112,                0.88146,                0.47483,                 1.8344,                      1,                 0.7193,                0.85964,                0.67783,                0.99437,                0.40577,                 2.5255,              0.0099091,              0.0099091,              0.0099091
                    113,                0.89091,                0.47079,                 1.8596,                0.97561,                0.70175,                0.84632,                0.67326,                 1.0261,                0.43496,                 2.5003,              0.0099074,              0.0099074,              0.0099074
                    114,                0.89431,                0.47771,                 1.8394,                      1,                 0.7193,                0.85964,                 0.6792,                 1.0209,                0.41194,                 2.5786,              0.0099057,              0.0099057,              0.0099057
                    115,                0.88264,                0.47665,                 1.8511,                      1,                 0.7193,                0.85964,                0.67317,                 1.0054,                0.42668,                 2.5437,               0.009904,               0.009904,               0.009904
                    116,                0.88503,                0.47092,                 1.8289,                      1,                0.70175,                0.85085,                0.68579,                0.98485,                0.41086,                 2.5445,              0.0099023,              0.0099023,              0.0099023
                    117,                0.86998,                0.46657,                 1.8859,                      1,                 0.7193,                0.85964,                0.67137,                 1.0365,                0.42135,                 2.5762,              0.0099006,              0.0099006,              0.0099006
                    118,                0.88342,                0.47172,                 1.8576,                      1,                0.70175,                0.85085,                0.67979,                  1.012,                0.42953,                 2.6448,              0.0098989,              0.0098989,              0.0098989
                    119,                0.87488,                  0.465,                 1.8149,                0.97619,                 0.7193,                0.85596,                0.67881,                0.99478,                 0.4125,                 2.5404,              0.0098972,              0.0098972,              0.0098972
                    120,                0.87906,                 0.4718,                 1.7945,                      1,                0.70175,                0.85085,                0.68262,                 1.0013,                0.40068,                 2.4816,              0.0098954,              0.0098954,              0.0098954
                    121,                0.87579,                0.46487,                 1.8228,                      1,                0.68421,                0.84207,                0.67338,                  1.021,                0.41259,                 2.5609,              0.0098936,              0.0098936,              0.0098936
                    122,                 0.8695,                0.46243,                 1.8079,                      1,                 0.7193,                0.85964,                0.68877,                0.98531,                0.40833,                 2.5501,              0.0098918,              0.0098918,              0.0098918
                    123,                0.87356,                0.46844,                 1.8177,                      1,                 0.7193,                0.85964,                0.67228,                0.99512,                0.42017,                 2.5564,                0.00989,                0.00989,                0.00989
                    124,                0.87953,                0.46994,                 1.8181,                      1,                 0.7193,                0.85964,                0.68525,                0.98259,                0.41912,                 2.5474,              0.0098882,              0.0098882,              0.0098882
                    125,                 0.8714,                0.46472,                 1.8164,                      1,                0.75439,                0.87714,                0.69093,                 1.0041,                0.42705,                 2.6327,              0.0098864,              0.0098864,              0.0098864
                    126,                0.87442,                0.46223,                  1.803,                      1,                 0.7193,                0.85964,                0.68291,                 0.9991,                0.40588,                 2.4491,              0.0098845,              0.0098845,              0.0098845
