                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.36494,                0.20956,                  1.296,                0.99285,                0.98995,                0.99278,                0.84685,                0.66633,                0.27099,                 2.4134,             0.00083979,             0.00083979,             0.00083979
                    114,                0.36054,                0.20661,                 1.2948,                0.98995,                0.98995,                0.99266,                0.84489,                0.68505,                0.26842,                 2.2994,             0.00082449,             0.00082449,             0.00082449
                    115,                0.35214,                 0.2054,                 1.2948,                 0.9949,                 0.9799,                0.98975,                0.84769,                0.67014,                0.26653,                 2.2206,             0.00080924,             0.00080924,             0.00080924
                    116,                0.35815,                0.21032,                 1.3096,                      1,                0.98309,                 0.9916,                0.85223,                0.65575,                0.25481,                  2.177,             0.00079404,             0.00079404,             0.00079404
                    117,                0.35351,                0.20381,                 1.2603,                      1,                0.98492,                0.99163,                0.85191,                0.65864,                0.25985,                 2.3599,             0.00077889,             0.00077889,             0.00077889
                    118,                0.35302,                0.20833,                 1.2922,                 0.9949,                 0.9799,                0.98913,                0.85308,                0.66639,                 0.2638,                 2.3396,              0.0007638,              0.0007638,              0.0007638
                    119,                0.35111,                0.20381,                 1.2833,                0.99396,                 0.9799,                 0.9886,                0.85358,                 0.6686,                0.26881,                 2.3266,             0.00074877,             0.00074877,             0.00074877
                    120,                0.34704,                0.20123,                 1.2977,                0.99403,                 0.9799,                0.98875,                 0.8509,                0.66041,                0.25785,                 2.3316,              0.0007338,              0.0007338,              0.0007338
                    121,                 0.3467,                0.20287,                 1.2858,                 0.9949,                 0.9799,                0.98791,                0.84847,                 0.6649,                0.26554,                 2.3565,              0.0007189,              0.0007189,              0.0007189
                    122,                0.34854,                0.20302,                 1.2766,                0.99492,                0.98421,                 0.9902,                0.85396,                0.65872,                0.25833,                 2.2736,             0.00070407,             0.00070407,             0.00070407
                    123,                 0.3439,                0.20093,                 1.2874,                 0.9899,                0.98492,                0.99147,                0.86071,                0.65392,                0.26148,                 2.2725,             0.00068932,             0.00068932,             0.00068932
                    124,                0.34471,                0.19872,                 1.2789,                      1,                0.99497,                  0.995,                0.85689,                0.65004,                0.25922,                 2.2347,             0.00067465,             0.00067465,             0.00067465
