                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                0.59376,                0.60405,                0.40016,                0.83641,                      1,                0.97872,                 0.9891,                0.85677,                      1,                0.97872,                 0.9891,                0.80919,                0.64782,                0.67431,                0.41116,                0.83516,              0.0014733,              0.0014733,              0.0014733
                     72,                 0.5832,                0.60736,                0.38925,                0.83372,                      1,                0.97872,                 0.9891,                 0.8784,                      1,                0.97872,                 0.9891,                0.82907,                0.59995,                0.67966,                0.39193,                0.83311,              0.0014595,              0.0014595,              0.0014595
                     73,                0.56556,                0.61034,                0.38188,                0.83182,                      1,                0.97199,                 0.9888,                0.85379,                      1,                0.97199,                 0.9888,                0.80558,                0.64288,                0.63367,                 0.4209,                 0.8344,              0.0014455,              0.0014455,              0.0014455
                     74,                 0.5807,                 0.6129,                0.39289,                0.83574,                0.99232,                0.95745,                0.97799,                0.86023,                0.99232,                0.95745,                0.97799,                0.79545,                0.63988,                0.66028,                0.40958,                0.84225,              0.0014315,              0.0014315,              0.0014315
                     75,                 0.6018,                0.60408,                 0.3933,                0.84366,                      1,                0.97872,                 0.9891,                0.86242,                      1,                0.97872,                 0.9891,                0.80334,                0.58818,                0.66267,                 0.3789,                 0.8345,              0.0014174,              0.0014174,              0.0014174
                     76,                0.59705,                0.61096,                0.38773,                0.83361,                      1,                      1,                  0.995,                0.85283,                      1,                      1,                  0.995,                0.78121,                0.69304,                0.75167,                0.38933,                0.84253,              0.0014032,              0.0014032,              0.0014032
                     77,                0.59529,                0.62467,                0.38628,                0.83222,                      1,                0.97872,                 0.9891,                0.87059,                      1,                0.97872,                 0.9891,                 0.7902,                0.64853,                0.75234,                0.38304,                 0.8331,              0.0013889,              0.0013889,              0.0013889
                     78,                0.60022,                0.59937,                0.39748,                0.83679,                      1,                0.97381,                 0.9888,                0.85612,                      1,                0.97381,                 0.9888,                0.80603,                0.62584,                0.70246,                0.39174,                0.84714,              0.0013744,              0.0013744,              0.0013744
                     79,                0.58323,                0.60629,                0.38712,                0.83587,                0.95918,                      1,                0.99376,                0.89504,                0.95918,                      1,                0.99376,                 0.8174,                0.54516,                0.64045,                0.34927,                 0.8347,              0.0013599,              0.0013599,              0.0013599
                     80,                0.58139,                0.60727,                0.38441,                0.83762,                0.97917,                      1,                0.99375,                 0.8781,                0.97917,                      1,                0.99375,                0.81481,                0.56433,                0.64447,                0.36578,                 0.8426,              0.0013454,              0.0013454,              0.0013454
                     81,                0.58465,                0.60676,                0.39048,                0.84504,                      1,                      1,                  0.995,                 0.8925,                      1,                      1,                  0.995,                0.81761,                 0.5698,                0.64014,                0.33479,                0.83007,              0.0013307,              0.0013307,              0.0013307
                     82,                0.57026,                0.61934,                0.39084,                0.83175,                      1,                      1,                  0.995,                0.86946,                      1,                      1,                  0.995,                0.82783,                0.57656,                0.66786,                0.34646,                0.82273,              0.0013159,              0.0013159,              0.0013159
                     83,                0.55226,                0.60864,                0.37556,                0.83064,                      1,                      1,                  0.995,                0.85708,                      1,                      1,                  0.995,                0.81471,                0.61046,                0.70874,                0.35844,                0.83403,              0.0013011,              0.0013011,              0.0013011
                     84,                0.58057,                0.60968,                0.38879,                0.83587,                0.99436,                      1,                  0.995,                 0.8601,                0.99436,                      1,                  0.995,                0.78406,                0.60849,                0.70147,                0.37414,                0.83223,              0.0012862,              0.0012862,              0.0012862
                     85,                0.56109,                 0.5966,                0.37195,                0.83146,                0.97917,                      1,                  0.995,                0.88217,                0.97917,                      1,                  0.995,                0.82089,                0.60007,                 0.6589,                0.36996,                0.83867,              0.0012712,              0.0012712,              0.0012712
                     86,                0.56122,                0.60237,                 0.3724,                0.83329,                      1,                      1,                  0.995,                0.86236,                      1,                      1,                  0.995,                0.81646,                0.61024,                0.62461,                0.37264,                0.84277,              0.0012562,              0.0012562,              0.0012562
                     87,                0.58995,                0.60128,                0.38031,                0.83262,                0.99436,                      1,                  0.995,                0.88104,                0.99436,                      1,                  0.995,                0.85959,                0.56145,                0.63962,                0.35118,                0.84122,              0.0012411,              0.0012411,              0.0012411
                     88,                0.58642,                0.60112,                0.37171,                0.83753,                0.99885,                      1,                  0.995,                0.86616,                0.99885,                      1,                  0.995,                0.80775,                0.60063,                0.64318,                0.34681,                0.84006,               0.001226,               0.001226,               0.001226
                     89,                0.55408,                0.59291,                0.36441,                0.82859,                0.97872,                0.97872,                0.98837,                0.84993,                0.97872,                0.97872,                0.98837,                0.82011,                0.65408,                0.68116,                0.37479,                0.83118,              0.0012108,              0.0012108,              0.0012108
                     90,                0.54408,                0.57056,                0.35207,                0.83241,                      1,                      1,                  0.995,                0.85834,                      1,                      1,                  0.995,                0.81916,                0.60616,                0.60637,                0.34092,                0.83306,              0.0011955,              0.0011955,              0.0011955
                     91,                0.55263,                0.56425,                0.36299,                0.82761,                 0.9942,                      1,                  0.995,                0.88689,                 0.9942,                      1,                  0.995,                0.79325,                0.58854,                0.68624,                0.35168,                0.83405,              0.0011802,              0.0011802,              0.0011802
                     92,                0.56189,                0.58002,                 0.3702,                0.82902,                      1,                      1,                  0.995,                0.87076,                      1,                      1,                  0.995,                0.79408,                0.62633,                0.65545,                0.34614,                0.82895,              0.0011649,              0.0011649,              0.0011649
                     93,                0.52497,                0.58455,                0.34419,                0.82599,                0.96245,                      1,                0.99417,                   0.88,                0.96245,                      1,                0.99417,                0.81067,                0.59255,                0.70166,                 0.3675,                0.83357,              0.0011495,              0.0011495,              0.0011495
                     94,                0.54316,                 0.5754,                0.36314,                0.82862,                0.97917,                      1,                0.99458,                 0.8782,                0.97917,                      1,                0.99458,                0.80196,                0.58593,                0.67355,                  0.349,                0.83433,              0.0011341,              0.0011341,              0.0011341
                     95,                0.53659,                0.57461,                0.35222,                 0.8236,                0.97917,                      1,                  0.995,                0.89328,                0.97917,                      1,                0.99375,                0.85501,                0.54881,                0.65837,                0.32667,                0.83529,              0.0011186,              0.0011186,              0.0011186
                     96,                0.55056,                0.58323,                0.36145,                0.82217,                      1,                0.99978,                  0.995,                0.88852,                      1,                0.99978,                  0.995,                0.80926,                0.59354,                 0.6524,                0.33109,                0.82974,              0.0011032,              0.0011032,              0.0011032
                     97,                0.53425,                0.58989,                0.34899,                0.82546,                0.97872,                0.97872,                0.98795,                0.88322,                0.97872,                0.97872,                0.98795,                0.79833,                0.56678,                0.70013,                0.37224,                0.82389,              0.0010877,              0.0010877,              0.0010877
                     98,                0.54804,                0.59055,                0.36027,                0.82629,                      1,                0.97872,                 0.9891,                0.86554,                      1,                0.97872,                 0.9891,                0.78292,                0.60883,                0.67768,                0.33839,                0.83104,              0.0010722,              0.0010722,              0.0010722
                     99,                0.53825,                0.59296,                0.35112,                0.83258,                      1,                      1,                  0.995,                0.87741,                      1,                      1,                  0.995,                0.81217,                0.60148,                0.67714,                0.33499,                0.83063,              0.0010566,              0.0010566,              0.0010566
                    100,                0.54022,                  0.618,                0.35316,                0.82881,                0.95918,                      1,                0.99293,                0.88583,                0.95918,                      1,                0.99333,                0.82956,                0.56897,                0.71464,                0.33644,                0.83528,              0.0010411,              0.0010411,              0.0010411
                    101,                0.57462,                0.58034,                0.36487,                0.82802,                0.95918,                      1,                0.99418,                0.87225,                0.95918,                      1,                0.99418,                0.80968,                0.60006,                0.68782,                0.34832,                0.82758,              0.0010256,              0.0010256,              0.0010256
                    102,                0.51161,                0.57777,                0.33948,                0.82955,                0.95918,                      1,                0.99293,                0.87715,                0.95918,                      1,                0.99293,                0.81484,                0.58266,                0.65372,                0.35133,                0.82374,                0.00101,                0.00101,                0.00101
                    103,                0.52901,                0.56938,                0.35083,                0.81736,                      1,                      1,                  0.995,                0.86043,                      1,                      1,                  0.995,                0.84634,                0.64995,                0.62651,                0.36259,                0.84363,             0.00099445,             0.00099445,             0.00099445
                    104,                0.53879,                0.58119,                 0.3482,                0.82282,                0.99514,                      1,                  0.995,                0.87277,                0.99514,                      1,                  0.995,                0.83897,                0.58448,                0.63465,                0.34933,                0.82494,              0.0009789,              0.0009789,              0.0009789
                    105,                0.51989,                0.56078,                0.34458,                0.81933,                      1,                      1,                  0.995,                0.89005,                      1,                      1,                  0.995,                0.84258,                 0.5622,                0.65949,                0.33275,                0.82424,             0.00096336,             0.00096336,             0.00096336
                    106,                0.50755,                0.55879,                0.33314,                0.82124,                      1,                      1,                  0.995,                0.89452,                      1,                      1,                  0.995,                0.82593,                0.56588,                0.66334,                0.32077,                0.82849,             0.00094784,             0.00094784,             0.00094784
                    107,                0.50568,                0.55368,                0.32667,                0.81679,                      1,                      1,                  0.995,                0.88305,                      1,                      1,                  0.995,                 0.8052,                0.56442,                0.63507,                0.32317,                0.82853,             0.00093233,             0.00093233,             0.00093233
                    108,                 0.5216,                0.55083,                0.33585,                0.81932,                      1,                      1,                  0.995,                0.88709,                      1,                      1,                  0.995,                0.81762,                0.56859,                 0.6486,                0.32819,                0.82255,             0.00091683,             0.00091683,             0.00091683
                    109,                0.51938,                0.55565,                0.33354,                0.82065,                      1,                      1,                  0.995,                0.89125,                      1,                      1,                  0.995,                 0.8101,                0.55598,                 0.6323,                0.33306,                0.82718,             0.00090136,             0.00090136,             0.00090136
                    110,                 0.5311,                0.56521,                0.34196,                0.82274,                0.97872,                0.97872,                0.98837,                0.88209,                0.97872,                0.97872,                0.98837,                0.81726,                0.56996,                0.60035,                0.33279,                0.82374,             0.00088592,             0.00088592,             0.00088592
                    111,                0.49881,                0.55724,                0.32696,                0.82111,                      1,                0.99693,                  0.995,                0.88298,                      1,                0.99693,                  0.995,                 0.8313,                0.55844,                0.58032,                0.32409,                0.82534,             0.00087051,             0.00087051,             0.00087051
                    112,                0.49158,                0.56509,                0.32534,                 0.8221,                0.97917,                      1,                0.99458,                0.88536,                0.97917,                      1,                0.99458,                0.81027,                 0.5618,                0.62565,                0.31725,                0.82731,             0.00085513,             0.00085513,             0.00085513
