                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.48977,                0.30366,                 1.2393,                0.98953,                 0.9845,                0.99036,                0.77349,                0.86107,                0.35454,                 2.0772,              0.0014595,              0.0014595,              0.0014595
                     73,                0.48772,                0.30532,                 1.2486,                0.99223,                0.99049,                 0.9943,                0.78207,                0.86123,                 0.3505,                 2.0024,              0.0014455,              0.0014455,              0.0014455
                     74,                0.50007,                0.30404,                 1.2576,                0.99224,                0.99065,                0.99415,                0.78324,                0.87368,                0.35007,                 2.1376,              0.0014315,              0.0014315,              0.0014315
                     75,                0.49749,                0.30869,                 1.2824,                0.98462,                0.99225,                0.99399,                0.77697,                0.83547,                0.33697,                 1.9799,              0.0014174,              0.0014174,              0.0014174
                     76,                0.49703,                0.30417,                  1.232,                 0.9845,                 0.9845,                0.99033,                0.77512,                0.84898,                0.33255,                 2.0875,              0.0014032,              0.0014032,              0.0014032
                     77,                0.49461,                0.30869,                 1.2701,                0.98462,                0.99225,                0.99414,                0.77026,                0.86746,                0.34147,                  2.077,              0.0013889,              0.0013889,              0.0013889
                     78,                0.48968,                0.30505,                 1.2517,                 0.9904,                0.99225,                 0.9943,                0.77696,                0.84009,                0.35055,                 2.1268,              0.0013744,              0.0013744,              0.0013744
                     79,                0.48158,                0.29869,                 1.2615,                0.99022,                0.99225,                0.99453,                0.78789,                0.85668,                0.35473,                 2.1178,              0.0013599,              0.0013599,              0.0013599
                     80,                0.47789,                0.29632,                 1.2362,                0.97688,                0.98271,                0.99415,                0.78495,                0.85119,                0.35741,                 2.1628,              0.0013454,              0.0013454,              0.0013454
                     81,                0.46995,                0.29368,                 1.2254,                0.98459,                0.99057,                0.99398,                0.78587,                0.83894,                0.35863,                  2.115,              0.0013307,              0.0013307,              0.0013307
                     82,                0.47777,                0.29393,                 1.2258,                0.98462,                0.99225,                 0.9943,                0.78112,                0.85331,                0.35079,                 2.1595,              0.0013159,              0.0013159,              0.0013159
                     83,                0.46343,                0.29351,                 1.2509,                0.98462,                0.99225,                0.99414,                0.77807,                0.83984,                0.34377,                 2.0689,              0.0013011,              0.0013011,              0.0013011
                     84,                0.45924,                0.29045,                 1.2321,                0.98462,                0.99225,                0.99398,                0.77072,                0.85293,                0.34256,                 2.1038,              0.0012862,              0.0012862,              0.0012862
