                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                0.70056,                0.36741,                 1.1616,                0.96464,                0.82939,                0.90777,                0.62484,                 1.1574,                0.49764,                  1.446,             0.00079404,             0.00079404,             0.00079404
                    117,                0.69194,                0.36566,                 1.1542,                0.96364,                0.83559,                0.90964,                0.62222,                 1.1608,                0.50049,                 1.4703,             0.00077889,             0.00077889,             0.00077889
                    118,                0.69248,                0.36465,                 1.1613,                0.96673,                0.83446,                0.90998,                0.62257,                 1.1614,                0.49903,                 1.4811,              0.0007638,              0.0007638,              0.0007638
                    119,                0.70233,                0.36671,                 1.1676,                0.95815,                0.83784,                0.90936,                0.61536,                   1.18,                0.50826,                 1.4901,             0.00074877,             0.00074877,             0.00074877
                    120,                 0.6952,                0.36693,                 1.1649,                0.95868,                0.83615,                0.90895,                0.61507,                 1.1897,                0.50819,                 1.5041,              0.0007338,              0.0007338,              0.0007338
                    121,                0.69042,                0.36487,                 1.1548,                0.96102,                0.84685,                0.91478,                0.62209,                 1.1689,                 0.5017,                 1.4806,              0.0007189,              0.0007189,              0.0007189
                    122,                0.68566,                0.36291,                 1.1544,                0.95933,                0.83671,                0.90873,                0.61687,                 1.1764,                0.50516,                 1.4752,             0.00070407,             0.00070407,             0.00070407
                    123,                0.68504,                0.35985,                 1.1549,                0.96031,                0.83108,                0.90676,                0.61798,                 1.1717,                0.49853,                 1.4625,             0.00068932,             0.00068932,             0.00068932
                    124,                0.68062,                0.35846,                 1.1534,                0.96174,                0.82095,                0.90225,                0.62112,                 1.1528,                0.49198,                 1.4552,             0.00067465,             0.00067465,             0.00067465
                    125,                0.67665,                0.35573,                  1.149,                0.95951,                0.84065,                0.91172,                0.61921,                 1.1739,                0.49822,                 1.4821,             0.00066006,             0.00066006,             0.00066006
                    126,                0.68267,                0.36096,                 1.1448,                0.96491,                0.83615,                 0.9097,                0.61699,                 1.1805,                0.50491,                 1.4784,             0.00064556,             0.00064556,             0.00064556
                    127,                0.67684,                0.35693,                 1.1351,                0.96296,                0.83446,                0.90871,                0.62483,                 1.1511,                0.49308,                 1.4655,             0.00063114,             0.00063114,             0.00063114
                    128,                0.67253,                0.35538,                 1.1467,                0.96231,                 0.8339,                 0.9089,                0.62864,                 1.1449,                 0.4944,                 1.4478,             0.00061682,             0.00061682,             0.00061682
                    129,                0.66935,                 0.3542,                 1.1371,                0.95647,                0.84122,                0.91067,                0.61617,                 1.1783,                0.50067,                 1.4887,              0.0006026,              0.0006026,              0.0006026
                    130,                0.67113,                0.35325,                 1.1474,                0.96021,                0.84234,                0.91201,                0.62023,                 1.1743,                0.50449,                 1.4646,             0.00058848,             0.00058848,             0.00058848
                    131,                0.67131,                0.35508,                 1.1487,                0.96673,                0.83446,                0.90917,                0.62027,                 1.1753,                0.49714,                 1.4846,             0.00057446,             0.00057446,             0.00057446
                    132,                0.66185,                0.35081,                 1.1487,                0.96053,                0.84966,                0.91602,                0.62176,                 1.1629,                0.49944,                 1.4752,             0.00056055,             0.00056055,             0.00056055
                    133,                0.65262,                0.34577,                 1.1384,                0.96458,                0.84347,                0.91362,                0.62423,                 1.1627,                0.50084,                 1.4785,             0.00054675,             0.00054675,             0.00054675
                    134,                0.66007,                0.34882,                 1.1404,                0.95992,                0.84966,                  0.916,                0.62343,                 1.1731,                0.49843,                 1.5085,             0.00053306,             0.00053306,             0.00053306
                    135,                0.65522,                0.34764,                 1.1347,                0.96592,                0.84572,                0.91455,                 0.6237,                 1.1657,                0.49661,                 1.4889,              0.0005195,              0.0005195,              0.0005195
                    136,                0.65193,                0.34616,                 1.1341,                0.95764,                0.84009,                 0.9101,                0.61884,                 1.1719,                0.50113,                 1.4888,             0.00050605,             0.00050605,             0.00050605
                    137,                0.64831,                0.34423,                 1.1342,                 0.9586,                0.84741,                0.91352,                0.62449,                 1.1648,                0.50286,                 1.4983,             0.00049273,             0.00049273,             0.00049273
                    138,                0.64884,                0.34543,                 1.1322,                 0.9608,                0.84178,                0.91268,                0.62416,                 1.1549,                0.49845,                 1.4887,             0.00047953,             0.00047953,             0.00047953
                    139,                0.64742,                0.34455,                 1.1331,                0.96117,                0.83615,                0.90937,                0.61962,                 1.1623,                0.50214,                 1.4913,             0.00046647,             0.00046647,             0.00046647
                    140,                0.64209,                0.34097,                 1.1232,                0.95691,                0.83784,                0.90954,                0.61816,                 1.1653,                0.50123,                 1.4925,             0.00045354,             0.00045354,             0.00045354
                    141,                0.63811,                0.34047,                 1.1301,                   0.96,                0.83784,                0.90957,                0.61477,                 1.1772,                0.50322,                 1.5162,             0.00044074,             0.00044074,             0.00044074
                    142,                 0.6445,                0.34213,                 1.1291,                0.95396,                0.84009,                0.91017,                0.61929,                 1.1712,                0.50222,                 1.5204,             0.00042809,             0.00042809,             0.00042809
                    143,                 0.6382,                0.34094,                 1.1188,                0.95343,                0.82995,                0.90376,                0.61566,                 1.1741,                  0.503,                 1.5258,             0.00041558,             0.00041558,             0.00041558
                    144,                0.63117,                0.33593,                 1.1178,                0.95655,                0.84291,                0.91071,                 0.6185,                 1.1732,                0.50131,                 1.5209,             0.00040322,             0.00040322,             0.00040322
                    145,                 0.6321,                0.33612,                  1.123,                0.95836,                0.84234,                0.91142,                0.62291,                 1.1672,                0.50393,                 1.5166,             0.00039101,             0.00039101,             0.00039101
                    146,                0.63087,                0.33558,                 1.1229,                 0.9589,                0.84065,                0.91082,                0.62163,                 1.1686,                0.50034,                 1.5121,             0.00037895,             0.00037895,             0.00037895
                    147,                0.62931,                 0.3355,                  1.124,                0.96085,                0.84291,                0.91253,                0.61945,                 1.1732,                0.50133,                 1.5258,             0.00036705,             0.00036705,             0.00036705
                    148,                0.62506,                0.33314,                 1.1219,                0.95483,                0.84516,                0.91194,                0.62087,                 1.1694,                0.50149,                 1.5203,              0.0003553,              0.0003553,              0.0003553
                    149,                0.61862,                0.33114,                 1.1177,                0.96129,                0.83896,                0.91025,                0.62033,                 1.1749,                0.50409,                 1.5283,             0.00034372,             0.00034372,             0.00034372
                    150,                0.61922,                0.33067,                 1.1172,                0.95302,                0.84516,                0.91135,                0.61728,                 1.1764,                0.50249,                 1.5355,              0.0003323,              0.0003323,              0.0003323
                    151,                0.62017,                0.33059,                 1.1091,                0.96156,                0.84516,                0.91403,                 0.6224,                 1.1693,                0.50082,                  1.523,             0.00032105,             0.00032105,             0.00032105
                    152,                0.62144,                0.33162,                 1.1065,                0.96018,                0.84178,                0.91213,                0.62236,                 1.1661,                0.49766,                 1.5308,             0.00030996,             0.00030996,             0.00030996
