                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.38393,                0.50004,                  0.283,                0.88338,                      1,                      1,                  0.995,                0.92137,                      1,                      1,                  0.995,                0.88222,                0.42003,                0.65096,                0.23692,                0.82106,             0.00083814,             0.00083814,             0.00083814
                     56,                0.38225,                0.51641,                0.29379,                0.88866,                      1,                      1,                  0.995,                0.93673,                      1,                      1,                  0.995,                0.92685,                0.38786,                0.62371,                0.25093,                0.81663,             0.00083235,             0.00083235,             0.00083235
                     57,                0.37153,                0.47328,                0.28318,                0.88519,                      1,                      1,                  0.995,                0.92547,                      1,                      1,                  0.995,                 0.8665,                0.40199,                0.72696,                0.23178,                0.82295,             0.00082648,             0.00082648,             0.00082648
                     58,                0.37772,                0.48762,                0.27406,                0.88111,                      1,                      1,                  0.995,                0.88309,                      1,                      1,                  0.995,                0.82605,                0.38901,                0.75918,                0.25888,                0.82015,             0.00082052,             0.00082052,             0.00082052
                     59,                0.36703,                0.49692,                0.28314,                0.88194,                      1,                      1,                  0.995,                0.88823,                      1,                      1,                  0.995,                0.86859,                0.46363,                0.62232,                0.24315,                 0.8715,              0.0008145,              0.0008145,              0.0008145
                     60,                0.36376,                0.50171,                0.27464,                0.88577,                      1,                      1,                  0.995,                0.93357,                      1,                      1,                  0.995,                0.90116,                0.34952,                 0.6999,                0.22719,                0.80678,             0.00080839,             0.00080839,             0.00080839
                     61,                0.36034,                0.48111,                0.26416,                  0.878,                      1,                      1,                  0.995,                0.90114,                      1,                      1,                  0.995,                0.92306,                0.36374,                0.53166,                0.23853,                0.78946,             0.00080221,             0.00080221,             0.00080221
                     62,                0.37178,                0.46954,                0.27604,                0.88384,                      1,                      1,                  0.995,                0.88468,                      1,                      1,                  0.995,                0.87844,                0.38389,                0.62686,                 0.2371,                0.81591,             0.00079595,             0.00079595,             0.00079595
                     63,                0.37299,                0.49447,                0.27105,                0.87928,                      1,                      1,                  0.995,                0.88581,                      1,                      1,                  0.995,                0.85244,                0.40002,                0.72521,                0.22105,                0.80818,             0.00078963,             0.00078963,             0.00078963
                     64,                0.37414,                0.48871,                0.27109,                0.88795,                      1,                      1,                  0.995,                0.91134,                      1,                      1,                  0.995,                0.87396,                0.36874,                0.73229,                0.20729,                0.80939,             0.00078323,             0.00078323,             0.00078323
                     65,                0.34126,                0.46723,                0.26006,                0.86651,                      1,                      1,                  0.995,                0.92675,                      1,                      1,                  0.995,                0.90067,                0.34944,                0.56865,                0.19941,                0.80183,             0.00077677,             0.00077677,             0.00077677
                     66,                0.36449,                0.48409,                0.26917,                0.87692,                      1,                      1,                  0.995,                0.93254,                      1,                      1,                  0.995,                0.87617,                0.37259,                0.69643,                0.22065,                0.83636,             0.00077023,             0.00077023,             0.00077023
                     67,                 0.3651,                0.47828,                0.25661,                0.87944,                      1,                      1,                  0.995,                0.94034,                      1,                      1,                  0.995,                0.85886,                0.35522,                  0.813,                0.21365,                0.82014,             0.00076364,             0.00076364,             0.00076364
                     68,                0.35648,                0.46018,                 0.2519,                0.87917,                      1,                      1,                  0.995,                0.92816,                      1,                      1,                  0.995,                0.91209,                 0.3497,                0.63415,                0.21634,                0.79955,             0.00075698,             0.00075698,             0.00075698
                     69,                0.33335,                0.46422,                0.24216,                0.86364,                      1,                      1,                  0.995,                0.90301,                      1,                      1,                  0.995,                0.90678,                0.34745,                0.63052,                0.21974,                0.80817,             0.00075025,             0.00075025,             0.00075025
                     70,                0.35185,                0.45946,                0.25105,                0.87228,                      1,                      1,                  0.995,                0.84542,                      1,                      1,                  0.995,                 0.8807,                 0.4244,                0.77213,                0.24077,                0.81665,             0.00074347,             0.00074347,             0.00074347
                     71,                0.35182,                0.44461,                0.26165,                0.87177,                      1,                      1,                  0.995,                0.91531,                      1,                      1,                  0.995,                0.90637,                0.39432,                0.63081,                  0.216,                0.82599,             0.00073663,             0.00073663,             0.00073663
                     72,                0.34296,                0.46283,                0.25039,                0.86958,                      1,                      1,                  0.995,                0.87905,                      1,                      1,                  0.995,                0.90391,                0.39521,                0.64613,                0.22576,                0.82037,             0.00072973,             0.00072973,             0.00072973
                     73,                0.32042,                0.45391,                 0.2374,                0.86276,                      1,                      1,                  0.995,                0.96238,                      1,                      1,                  0.995,                0.91592,                0.27677,                0.51837,                0.20095,                0.78096,             0.00072277,             0.00072277,             0.00072277
                     74,                0.32291,                0.43221,                0.24462,                 0.8639,                      1,                      1,                  0.995,                0.93603,                      1,                      1,                  0.995,                0.91493,                0.28662,                0.54799,                0.22142,                0.77253,             0.00071576,             0.00071576,             0.00071576
                     75,                0.33242,                0.45781,                0.24231,                0.86448,                      1,                      1,                  0.995,                0.95843,                      1,                      1,                  0.995,                0.91086,                0.30694,                0.58677,                0.21617,                0.79226,              0.0007087,              0.0007087,              0.0007087
                     76,                 0.3198,                0.43758,                0.23885,                0.87273,                      1,                      1,                  0.995,                0.91223,                      1,                      1,                  0.995,                 0.8859,                0.33007,                0.63691,                0.22371,                0.79924,             0.00070159,             0.00070159,             0.00070159
                     77,                0.32809,                0.47983,                 0.2352,                0.84814,                      1,                      1,                  0.995,                0.93553,                      1,                      1,                  0.995,                0.87915,                0.32709,                0.50359,                0.20326,                0.78961,             0.00069443,             0.00069443,             0.00069443
                     78,                   0.33,                0.45276,                0.24003,                0.86719,                      1,                      1,                  0.995,                 0.9607,                      1,                      1,                  0.995,                0.86832,                0.32849,                0.65806,                0.19769,                 0.7943,             0.00068722,             0.00068722,             0.00068722
                     79,                0.33626,                0.44793,                0.23617,                0.85231,                      1,                      1,                  0.995,                0.88582,                      1,                      1,                  0.995,                0.85856,                 0.3802,                0.78547,                0.24338,                0.81469,             0.00067997,             0.00067997,             0.00067997
                     80,                0.32232,                0.44527,                0.22903,                0.84587,                      1,                      1,                  0.995,                0.92118,                      1,                      1,                  0.995,                0.87465,                0.36493,                0.75007,                0.19923,                0.82197,             0.00067268,             0.00067268,             0.00067268
                     81,                0.32259,                0.43678,                 0.2315,                0.85674,                      1,                      1,                  0.995,                0.95525,                      1,                      1,                  0.995,                0.87283,                0.34277,                0.66563,                0.20379,                0.80062,             0.00066534,             0.00066534,             0.00066534
                     82,                0.30752,                0.41079,                0.23173,                0.84965,                      1,                      1,                  0.995,                0.91667,                      1,                      1,                  0.995,                0.84267,                0.33109,                 0.7286,                0.18735,                0.79789,             0.00065796,             0.00065796,             0.00065796
                     83,                0.32096,                0.44206,                0.23358,                0.86298,                      1,                      1,                  0.995,                0.92222,                      1,                      1,                  0.995,                0.86071,                0.31256,                 0.7419,                0.20237,                0.78521,             0.00065055,             0.00065055,             0.00065055
                     84,                0.31514,                0.42764,                0.22871,                0.86232,                      1,                      1,                  0.995,                0.85883,                      1,                      1,                  0.995,                0.85407,                0.35616,                0.63745,                0.19482,                0.79112,              0.0006431,              0.0006431,              0.0006431
                     85,                0.31734,                0.43033,                0.22922,                 0.8538,                      1,                      1,                  0.995,                0.93588,                      1,                      1,                  0.995,                0.86445,                0.35575,                0.84478,                0.20451,                0.80393,             0.00063562,             0.00063562,             0.00063562
                     86,                0.30958,                0.42157,                0.22009,                0.84211,                      1,                      1,                  0.995,                0.91037,                      1,                      1,                  0.995,                0.87293,                0.32998,                0.72094,                0.19997,                0.77231,              0.0006281,              0.0006281,              0.0006281
                     87,                0.30933,                 0.4247,                0.22117,                0.85329,                      1,                      1,                  0.995,                0.91698,                      1,                      1,                  0.995,                0.87908,                0.30926,                0.66671,                0.22168,                0.77593,             0.00062056,             0.00062056,             0.00062056
                     88,                0.30432,                 0.4329,                0.22391,                0.85959,                      1,                      1,                  0.995,                0.95061,                      1,                      1,                  0.995,                0.89271,                0.29474,                0.63711,                0.18954,                0.78199,             0.00061298,             0.00061298,             0.00061298
                     89,                0.30616,                0.41719,                0.22705,                0.85525,                      1,                      1,                  0.995,                0.88896,                      1,                      1,                  0.995,                0.89096,                0.30197,                0.66993,                0.21031,                0.78419,             0.00060538,             0.00060538,             0.00060538
                     90,                0.30574,                0.41634,                0.22746,                0.85432,                      1,                      1,                  0.995,                0.94165,                      1,                      1,                  0.995,                0.88951,                0.30758,                0.64931,                0.20019,                0.79708,             0.00059775,             0.00059775,             0.00059775
                     91,                0.30099,                0.40806,                0.21716,                0.84579,                      1,                      1,                  0.995,                0.89347,                      1,                      1,                  0.995,                0.89003,                0.36315,                0.73304,                 0.2102,                0.80852,              0.0005901,              0.0005901,              0.0005901
                     92,                0.30565,                0.42686,                0.21576,                0.84403,                      1,                      1,                  0.995,                 0.9638,                      1,                      1,                  0.995,                0.90994,                 0.3097,                0.71374,                 0.2001,                0.80399,             0.00058244,             0.00058244,             0.00058244
                     93,                0.30036,                0.40823,                  0.216,                0.84745,                      1,                      1,                  0.995,                0.94549,                      1,                      1,                  0.995,                0.88427,                0.33414,                0.77967,                0.21433,                0.79275,             0.00057475,             0.00057475,             0.00057475
