                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.72063,                0.79088,                0.43997,                0.85877,                0.99275,                0.97857,                 0.9889,                0.84559,                0.99275,                0.97857,                 0.9889,                0.70822,                0.63068,                0.72183,                0.41166,                0.81151,              0.0011955,              0.0011955,              0.0011955
                     91,                 0.7442,                0.79768,                0.44508,                0.86605,                      1,                0.97857,                  0.989,                0.84654,                      1,                0.97857,                  0.989,                0.71202,                0.65742,                0.78944,                0.40991,                0.82499,              0.0011802,              0.0011802,              0.0011802
                     92,                0.72009,                0.80341,                0.43897,                0.85679,                      1,                0.97143,                 0.9855,                0.85977,                      1,                0.97143,                 0.9855,                0.74772,                 0.6316,                0.74498,                0.40752,                 0.8153,              0.0011649,              0.0011649,              0.0011649
                     93,                0.73171,                0.79331,                0.43968,                0.85745,                      1,                0.95714,                0.97833,                0.84232,                      1,                0.95714,                0.97833,                 0.7224,                0.62416,                 0.7682,                0.41323,                0.82054,              0.0011495,              0.0011495,              0.0011495
                     94,                  0.751,                 0.8295,                0.45411,                0.86132,                      1,                      1,                  0.995,                0.85017,                      1,                      1,                  0.995,                 0.7395,                0.62723,                0.74795,                0.39402,                0.81703,              0.0011341,              0.0011341,              0.0011341
                     95,                0.72621,                 0.7908,                0.44251,                0.85812,                      1,                0.98571,                  0.992,                0.85091,                      1,                0.98571,                  0.992,                0.73486,                0.61959,                 0.7487,                0.39738,                0.81872,              0.0011186,              0.0011186,              0.0011186
                     96,                0.70874,                0.81461,                0.43143,                0.85437,                      1,                      1,                  0.995,                0.86803,                      1,                      1,                  0.995,                0.75386,                0.60411,                 0.7423,                0.37186,                0.81317,              0.0011032,              0.0011032,              0.0011032
                     97,                 0.7319,                0.78867,                0.43735,                0.85403,                      1,                0.97143,                 0.9855,                0.85017,                      1,                0.97143,                 0.9855,                0.71575,                0.60718,                0.73998,                0.39808,                0.81304,              0.0010877,              0.0010877,              0.0010877
                     98,                0.72275,                0.78099,                0.43317,                0.85733,                      1,                0.98571,                  0.992,                0.86183,                      1,                0.98571,                  0.992,                0.73931,                0.60044,                0.75985,                0.38901,                0.81205,              0.0010722,              0.0010722,              0.0010722
                     99,                0.70048,                 0.7899,                0.42393,                0.85101,                      1,                0.99286,                  0.995,                0.87564,                      1,                0.99286,                  0.995,                0.73033,                0.60773,                0.74205,                0.37977,                0.81725,              0.0010566,              0.0010566,              0.0010566
                    100,                0.73735,                0.81011,                0.43474,                0.85903,                      1,                0.98571,                  0.992,                0.85783,                0.99275,                0.97857,                0.98614,                0.73473,                0.61895,                0.75698,                0.38854,                0.81344,              0.0010411,              0.0010411,              0.0010411
                    101,                 0.7278,                0.78939,                 0.4295,                0.85927,                      1,                0.98571,                  0.992,                0.84634,                      1,                0.98571,                  0.992,                0.72675,                0.64914,                0.75089,                0.39528,                0.82182,              0.0010256,              0.0010256,              0.0010256
                    102,                0.72364,                0.77719,                0.43122,                0.85475,                      1,                0.97857,                  0.989,                0.85441,                      1,                0.97857,                  0.989,                0.73521,                0.61905,                0.70889,                0.38908,                 0.8178,                0.00101,                0.00101,                0.00101
