                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.78583,                 0.9546,                0.50923,                0.88478,                 0.9827,                0.94352,                0.96986,                0.78736,                0.96194,                0.92359,                0.95154,                0.74474,                0.82827,                 1.1687,                0.50983,                0.87617,              0.0014595,              0.0014595,              0.0014595
                     73,                0.76511,                0.89783,                0.49944,                 0.8756,                0.98969,                0.95681,                0.97696,                0.78817,                0.97595,                0.94352,                0.96325,                0.72762,                0.85102,                 1.1463,                0.51257,                0.89155,              0.0014455,              0.0014455,              0.0014455
                     74,                0.72474,                0.92389,                0.50315,                0.87202,                0.98947,                0.93688,                0.96712,                0.77883,                0.96842,                0.91694,                 0.9533,                0.72172,                0.83656,                  1.107,                0.50467,                0.89543,              0.0014315,              0.0014315,              0.0014315
                     75,                0.74236,                0.96235,                 0.4944,                 0.8756,                0.97578,                0.93688,                 0.9665,                0.77884,                 0.9654,                0.92691,                0.95823,                0.74705,                0.84307,                 1.1499,                0.51145,                0.88724,              0.0014174,              0.0014174,              0.0014174
                     76,                0.74359,                0.92913,                0.47885,                0.87314,                 0.9726,                0.94352,                0.97013,                0.80844,                0.96233,                0.93355,                0.96063,                0.74565,                0.79003,                 1.1193,                0.50679,                0.87805,              0.0014032,              0.0014032,              0.0014032
                     77,                 0.7319,                0.95372,                0.48418,                0.86695,                0.98625,                0.95349,                0.97575,                 0.7936,                0.96907,                0.93688,                0.96044,                0.78642,                0.81615,                 1.1139,                0.48474,                0.86302,              0.0013889,              0.0013889,              0.0013889
                     78,                0.75928,                0.97849,                0.49048,                0.86974,                0.98625,                0.95349,                0.97396,                0.79612,                0.97938,                0.94684,                0.96875,                0.76058,                0.80213,                 1.1389,                0.50175,                0.87568,              0.0013744,              0.0013744,              0.0013744
                     79,                0.74309,                0.95885,                0.49043,                0.86236,                0.99296,                0.93688,                0.96789,                0.77996,                0.97887,                0.92359,                0.95702,                0.73646,                0.82197,                 1.0855,                0.50201,                0.86951,              0.0013599,              0.0013599,              0.0013599
                     80,                 0.7396,                0.94237,                 0.4829,                0.86292,                0.98282,                0.95017,                0.97434,                0.80041,                0.97595,                0.94352,                0.96947,                0.77205,                0.79999,                 1.0673,                0.49084,                0.86956,              0.0013454,              0.0013454,              0.0013454
                     81,                0.71505,                0.90093,                0.47558,                0.86293,                0.98944,                0.93355,                0.96517,                0.80062,                0.97535,                0.92027,                0.95597,                0.75667,                0.80905,                 1.1381,                0.48955,                0.87391,              0.0013307,              0.0013307,              0.0013307
