                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 0.5634,                0.49158,                0.38403,                0.83059,                      1,                      1,                  0.995,                0.92869,                      1,                      1,                  0.995,                0.92932,                0.51204,                0.49975,                0.37216,                0.82206,              0.0016168,              0.0016168,              0.0016168
                     61,                0.51691,                0.50227,                0.37222,                0.82987,                      1,                      1,                  0.995,                0.91705,                      1,                      1,                  0.995,                0.93089,                0.49063,                0.43704,                0.36087,                0.83054,              0.0016044,              0.0016044,              0.0016044
                     62,                0.51874,                 0.4736,                0.36795,                0.81849,                      1,                      1,                  0.995,                0.90698,                      1,                      1,                  0.995,                 0.9374,                0.52177,                0.37826,                0.39077,                0.82262,              0.0015919,              0.0015919,              0.0015919
                     63,                0.50299,                0.46203,                0.36883,                0.82667,                      1,                      1,                  0.995,                0.91701,                      1,                      1,                  0.995,                 0.9476,                0.52165,                0.41433,                0.38685,                0.82174,              0.0015793,              0.0015793,              0.0015793
                     64,                0.49888,                0.44279,                0.35721,                0.82086,                      1,                      1,                  0.995,                0.93907,                      1,                      1,                  0.995,                0.92203,                0.45267,                0.44296,                0.32852,                0.81979,              0.0015665,              0.0015665,              0.0015665
                     65,                0.50052,                0.45008,                0.35806,                0.82586,                      1,                      1,                  0.995,                0.95424,                      1,                      1,                  0.995,                0.93819,                0.44395,                0.42693,                0.33587,                 0.8275,              0.0015535,              0.0015535,              0.0015535
                     66,                0.49795,                0.44392,                0.35582,                0.83033,                0.98274,                      1,                  0.995,                0.91631,                0.98274,                      1,                  0.995,                0.93078,                0.51147,                0.41249,                0.40489,                0.82007,              0.0015405,              0.0015405,              0.0015405
                     67,                0.49173,                0.43746,                0.36285,                0.82175,                0.98911,                      1,                  0.995,                0.92009,                0.98911,                      1,                  0.995,                0.93581,                0.53581,                0.45038,                0.37283,                0.81416,              0.0015273,              0.0015273,              0.0015273
                     68,                0.51964,                0.43167,                0.36438,                  0.813,                      1,                      1,                  0.995,                0.91596,                      1,                      1,                  0.995,                0.93223,                0.53874,                0.46816,                0.35504,                 0.8207,               0.001514,               0.001514,               0.001514
                     69,                0.50397,                0.47423,                0.35826,                0.81847,                0.97068,                      1,                  0.995,                0.90905,                0.97068,                      1,                  0.995,                 0.9284,                0.50854,                0.43207,                0.40363,                0.82155,              0.0015005,              0.0015005,              0.0015005
                     70,                0.45996,                0.45136,                0.33731,                0.80639,                      1,                      1,                  0.995,                0.86515,                      1,                      1,                  0.995,                0.93201,                0.63099,                0.42062,                0.41287,                0.84382,              0.0014869,              0.0014869,              0.0014869
                     71,                0.52415,                0.45722,                0.36173,                0.80898,                      1,                      1,                  0.995,                0.89031,                      1,                      1,                  0.995,                0.93011,                 0.5619,                 0.3933,                0.36677,                0.81472,              0.0014733,              0.0014733,              0.0014733
                     72,                0.54951,                0.43039,                0.36601,                0.81455,                0.99033,                      1,                  0.995,                0.89538,                0.99033,                      1,                  0.995,                0.93414,                0.54962,                0.40961,                0.35576,                0.82497,              0.0014595,              0.0014595,              0.0014595
                     73,                0.48315,                0.45353,                0.35351,                0.82895,                      1,                      1,                  0.995,                0.92594,                      1,                      1,                  0.995,                0.92607,                0.47604,                0.43461,                0.33364,                0.80823,              0.0014455,              0.0014455,              0.0014455
                     74,                0.50869,                0.46113,                 0.3631,                0.82126,                      1,                      1,                  0.995,                 0.8916,                      1,                      1,                  0.995,                 0.9161,                0.56201,                0.40449,                0.40147,                0.81309,              0.0014315,              0.0014315,              0.0014315
                     75,                0.51318,                0.44023,                0.34562,                 0.8209,                      1,                      1,                  0.995,                0.90931,                      1,                      1,                  0.995,                0.93045,                0.52283,                0.40515,                0.36041,                 0.8345,              0.0014174,              0.0014174,              0.0014174
                     76,                0.52598,                0.41494,                0.36549,                0.81893,                0.98453,                      1,                  0.995,                0.84056,                0.98453,                      1,                  0.995,                0.91656,                0.70738,                0.40079,                0.38597,                0.85159,              0.0014032,              0.0014032,              0.0014032
                     77,                0.49999,                0.45473,                0.35519,                0.81667,                 0.9853,                      1,                  0.995,                0.91946,                 0.9853,                      1,                  0.995,                0.94249,                0.45525,                0.37137,                 0.3655,                0.80267,              0.0013889,              0.0013889,              0.0013889
                     78,                0.48027,                0.41447,                0.35159,                0.81694,                      1,                      1,                  0.995,                0.88508,                      1,                      1,                  0.995,                0.93807,                0.55872,                0.37711,                 0.3821,                0.83172,              0.0013744,              0.0013744,              0.0013744
                     79,                0.47002,                 0.4177,                0.33738,                0.81431,                      1,                      1,                  0.995,                0.92497,                      1,                      1,                  0.995,                0.93775,                  0.463,                0.39763,                0.34219,                0.80456,              0.0013599,              0.0013599,              0.0013599
                     80,                0.47424,                0.42681,                0.34082,                0.80459,                      1,                      1,                  0.995,                0.90201,                      1,                      1,                  0.995,                0.91284,                 0.5486,                0.49724,                0.37861,                0.81678,              0.0013454,              0.0013454,              0.0013454
                     81,                0.51392,                0.46098,                0.35291,                0.82024,                      1,                      1,                  0.995,                0.91652,                      1,                      1,                  0.995,                0.92432,                0.47105,                0.43761,                0.36568,                0.82323,              0.0013307,              0.0013307,              0.0013307
                     82,                 0.4728,                0.43279,                0.34693,                0.81802,                      1,                      1,                  0.995,                0.92411,                      1,                      1,                  0.995,                0.93918,                 0.4835,                0.42871,                0.34626,                0.81093,              0.0013159,              0.0013159,              0.0013159
                     83,                0.48848,                 0.4351,                0.34161,                0.81734,                0.98826,                      1,                  0.995,                0.92487,                0.98826,                      1,                  0.995,                0.93542,                0.46664,                0.45296,                0.34038,                0.81626,              0.0013011,              0.0013011,              0.0013011
                     84,                0.46507,                0.42825,                 0.3302,                0.80642,                0.97305,                      1,                  0.995,                0.93971,                0.97305,                      1,                  0.995,                0.93558,                0.46805,                0.40432,                0.33662,                0.81761,              0.0012862,              0.0012862,              0.0012862
                     85,                0.45329,                 0.4247,                 0.3251,                 0.8158,                0.98054,                      1,                  0.995,                0.92388,                0.98054,                      1,                  0.995,                0.91663,                0.45818,                0.41939,                0.33495,                 0.8371,              0.0012712,              0.0012712,              0.0012712
                     86,                0.45591,                0.43473,                0.32823,                0.81664,                      1,                      1,                  0.995,                0.91689,                      1,                      1,                  0.995,                0.94114,                0.48667,                0.41568,                0.34144,                0.81762,              0.0012562,              0.0012562,              0.0012562
                     87,                0.43853,                0.41232,                0.31234,                0.81228,                      1,                      1,                  0.995,                0.94711,                      1,                      1,                  0.995,                0.93321,                 0.3881,                0.44021,                0.31948,                0.80646,              0.0012411,              0.0012411,              0.0012411
                     88,                0.45309,                0.43519,                0.32678,                0.81591,                0.98489,                      1,                  0.995,                 0.9452,                0.98489,                      1,                  0.995,                0.94807,                0.46058,                 0.4491,                0.36933,                0.80389,               0.001226,               0.001226,               0.001226
                     89,                0.44053,                0.40758,                0.32553,                0.81203,                0.97979,                      1,                  0.995,                0.92815,                0.97979,                      1,                  0.995,                0.93596,                0.43385,                0.47688,                0.36185,                0.80939,              0.0012108,              0.0012108,              0.0012108
                     90,                0.44581,                0.43143,                0.32001,                 0.8082,                0.98849,                      1,                  0.995,                0.93252,                0.98849,                      1,                  0.995,                0.92969,                0.38489,                0.41315,                  0.321,                0.79391,              0.0011955,              0.0011955,              0.0011955
                     91,                0.44288,                 0.4252,                0.32276,                 0.8067,                      1,                      1,                  0.995,                0.95305,                      1,                      1,                  0.995,                0.93562,                0.36264,                0.43379,                0.29887,                0.79575,              0.0011802,              0.0011802,              0.0011802
                     92,                 0.4395,                0.43101,                0.31362,                0.81326,                0.98655,                      1,                  0.995,                 0.9499,                0.98655,                      1,                  0.995,                0.93261,                0.40645,                0.43109,                 0.3352,                0.80496,              0.0011649,              0.0011649,              0.0011649
                     93,                 0.4434,                0.41226,                0.32501,                0.81327,                0.97557,                      1,                  0.995,                0.94084,                0.97557,                      1,                  0.995,                0.92495,                0.42593,                0.46504,                0.36258,                 0.8082,              0.0011495,              0.0011495,              0.0011495
                     94,                 0.4391,                0.41268,                0.31683,                0.80462,                0.97592,                      1,                  0.995,                0.93893,                0.97592,                      1,                  0.995,                0.92798,                0.40967,                0.44499,                 0.3493,                0.80605,              0.0011341,              0.0011341,              0.0011341
                     95,                0.43741,                0.40241,                0.31417,                 0.8062,                0.98602,                      1,                  0.995,                 0.9299,                0.98602,                      1,                  0.995,                0.90547,                0.42501,                0.43376,                0.33233,                0.82219,              0.0011186,              0.0011186,              0.0011186
                     96,                 0.4591,                0.42293,                0.32338,                 0.8096,                0.98654,                      1,                  0.995,                0.94959,                0.98654,                      1,                  0.995,                 0.9374,                0.42129,                0.44534,                0.31752,                0.81571,              0.0011032,              0.0011032,              0.0011032
                     97,                0.49023,                0.42211,                0.33652,                0.81533,                0.98794,                      1,                  0.995,                0.94586,                0.98794,                      1,                  0.995,                0.91776,                 0.4384,                0.46581,                0.30943,                0.82079,              0.0010877,              0.0010877,              0.0010877
                     98,                0.46361,                0.43656,                0.33165,                  0.807,                0.98537,                      1,                  0.995,                0.93711,                0.98537,                      1,                  0.995,                0.92083,                0.39647,                0.43692,                0.30807,                0.79474,              0.0010722,              0.0010722,              0.0010722
                     99,                0.45016,                 0.4215,                0.32427,                0.81179,                0.97966,                      1,                  0.995,                0.90339,                0.97966,                      1,                  0.995,                0.92594,                0.46791,                0.45596,                 0.3405,                0.81558,              0.0010566,              0.0010566,              0.0010566
                    100,                0.45201,                0.38906,                0.32014,                0.80506,                0.98023,                      1,                  0.995,                0.92374,                0.98023,                      1,                  0.995,                0.92935,                0.47352,                0.42148,                0.35317,                0.80432,              0.0010411,              0.0010411,              0.0010411
                    101,                0.44159,                0.40779,                0.30796,                0.81251,                0.97589,                      1,                  0.995,                0.93578,                0.97589,                      1,                  0.995,                0.93044,                0.42812,                 0.4267,                0.34634,                0.80894,              0.0010256,              0.0010256,              0.0010256
                    102,                0.42754,                0.41523,                0.30519,                0.80519,                0.95584,                      1,                  0.995,                0.92013,                0.95584,                      1,                  0.995,                0.93274,                0.46751,                0.43121,                0.33086,                0.81834,                0.00101,                0.00101,                0.00101
                    103,                0.42288,                0.38424,                0.29971,                0.79986,                   0.95,                      1,                  0.995,                0.94921,                   0.95,                      1,                  0.995,                   0.93,                 0.3598,                 0.4349,                 0.2759,                0.80622,             0.00099445,             0.00099445,             0.00099445
                    104,                0.42529,                0.41789,                0.29064,                0.81168,                0.96247,                      1,                  0.995,                0.92547,                0.96247,                      1,                  0.995,                0.92823,                0.44133,                0.42512,                0.33557,                0.80546,              0.0009789,              0.0009789,              0.0009789
                    105,                0.43997,                0.42647,                0.29638,                0.80213,                0.97422,                      1,                  0.995,                0.93514,                0.97422,                      1,                  0.995,                0.91762,                0.48883,                0.48963,                0.32348,                0.80909,             0.00096336,             0.00096336,             0.00096336
                    106,                0.43664,                0.40317,                0.31174,                0.80134,                0.98553,                      1,                  0.995,                 0.9456,                0.98553,                      1,                  0.995,                0.92034,                0.44625,                0.44579,                0.31848,                0.80151,             0.00094784,             0.00094784,             0.00094784
                    107,                0.41095,                0.37718,                0.29375,                0.80812,                0.99072,                      1,                  0.995,                0.94991,                0.99072,                      1,                  0.995,                0.91008,                0.40703,                0.43281,                0.28928,                0.79252,             0.00093233,             0.00093233,             0.00093233
                    108,                0.42822,                0.38802,                0.30244,                0.80332,                0.98874,                      1,                  0.995,                0.94172,                0.98874,                      1,                  0.995,                0.92441,                 0.4176,                0.47856,                 0.2945,                0.78716,             0.00091683,             0.00091683,             0.00091683
                    109,                0.41664,                0.42682,                0.29309,                0.80689,                0.97791,                      1,                  0.995,                0.92134,                0.97791,                      1,                  0.995,                 0.9354,                0.45368,                0.47887,                0.33342,                0.78925,             0.00090136,             0.00090136,             0.00090136
                    110,                  0.422,                0.42987,                0.29524,                0.80758,                0.97594,                      1,                  0.995,                0.91386,                0.97594,                      1,                  0.995,                0.92578,                0.47659,                0.55134,                0.33133,                0.78603,             0.00088592,             0.00088592,             0.00088592
                    111,                  0.424,                0.40236,                0.30198,                0.80786,                0.97934,                      1,                  0.995,                 0.9448,                0.97934,                      1,                  0.995,                0.92183,                0.42781,                0.48484,                0.31263,                0.79126,             0.00087051,             0.00087051,             0.00087051
                    112,                0.40854,                0.41865,                0.29087,                 0.8163,                0.98234,                      1,                  0.995,                0.94968,                0.98234,                      1,                  0.995,                0.92917,                0.35899,                 0.4538,                0.32924,                0.79565,             0.00085513,             0.00085513,             0.00085513
                    113,                0.39188,                0.40096,                0.28855,                0.81007,                0.98937,                      1,                  0.995,                0.95047,                0.98937,                      1,                  0.995,                0.93223,                0.36157,                0.41065,                0.28287,                0.78966,             0.00083979,             0.00083979,             0.00083979
                    114,                0.39498,                0.40276,                0.28677,                0.80835,                0.98893,                      1,                  0.995,                0.93201,                0.98893,                      1,                  0.995,                0.90426,                0.44071,                0.43365,                 0.3166,                0.79626,             0.00082449,             0.00082449,             0.00082449
