                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.53727,                 0.2975,                 1.5041,                      1,                0.87356,                0.93669,                 0.7003,                 1.1253,                0.53691,                 2.2166,              0.0011649,              0.0011649,              0.0011649
                     93,                0.53107,                0.29613,                 1.4996,                0.98734,                0.89655,                0.94661,                0.68951,                 1.1134,                0.52717,                 2.2532,              0.0011495,              0.0011495,              0.0011495
                     94,                0.54416,                0.30107,                 1.5012,                0.98813,                0.88506,                0.94168,                0.69525,                 1.1229,                0.53833,                 2.3036,              0.0011341,              0.0011341,              0.0011341
                     95,                0.52468,                0.29498,                 1.4828,                      1,                0.87356,                0.93669,                0.70592,                 1.1228,                0.49721,                 2.2974,              0.0011186,              0.0011186,              0.0011186
                     96,                0.51741,                0.28948,                 1.4575,                      1,                0.86207,                0.93097,                0.69883,                 1.1159,                0.51719,                 2.2323,              0.0011032,              0.0011032,              0.0011032
                     97,                0.51073,                0.28772,                 1.4495,                0.99789,                0.88506,                0.94097,                0.69064,                 1.1022,                0.54565,                 2.3782,              0.0010877,              0.0010877,              0.0010877
                     98,                0.52229,                0.29133,                 1.4943,                0.98684,                0.86207,                0.92629,                0.66917,                 1.1435,                0.53507,                 2.3174,              0.0010722,              0.0010722,              0.0010722
                     99,                0.51575,                 0.2879,                 1.4433,                0.96203,                0.87356,                0.93142,                0.69631,                 1.1135,                0.56645,                 2.2505,              0.0010566,              0.0010566,              0.0010566
                    100,                0.52099,                0.28806,                  1.465,                  0.963,                0.88506,                0.93738,                 0.6775,                  1.214,                0.57119,                 2.3368,              0.0010411,              0.0010411,              0.0010411
                    101,                0.51302,                0.28638,                   1.47,                0.97468,                0.88506,                0.93827,                0.69097,                 1.1447,                0.51933,                  2.287,              0.0010256,              0.0010256,              0.0010256
                    102,                0.50711,                0.28286,                 1.4232,                 0.9625,                0.88506,                0.93546,                0.67905,                 1.1568,                0.55196,                 2.3276,                0.00101,                0.00101,                0.00101
                    103,                0.50457,                0.28069,                 1.4462,                0.96143,                0.89655,                0.94154,                0.68983,                 1.1721,                0.56033,                 2.3268,             0.00099445,             0.00099445,             0.00099445
