                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.64493,                0.37633,                 1.3209,                 0.7658,                0.59026,                0.71713,                 0.5066,                 1.2199,                0.83608,                 1.8929,              0.0013599,              0.0013599,              0.0013599
                     80,                0.63763,                0.37051,                 1.3159,                0.83556,                0.53868,                0.71132,                0.51389,                 1.1747,                0.75364,                  1.854,              0.0013454,              0.0013454,              0.0013454
                     81,                 0.6371,                0.37284,                 1.3139,                 0.7907,                0.58453,                0.72672,                0.52767,                 1.1817,                0.72035,                 1.8428,              0.0013307,              0.0013307,              0.0013307
                     82,                0.63563,                0.37222,                 1.3081,                0.79761,                0.58453,                0.71812,                0.51469,                 1.1914,                 0.7283,                 1.8993,              0.0013159,              0.0013159,              0.0013159
                     83,                0.63494,                0.37224,                  1.327,                0.79365,                0.57307,                0.71249,                0.49262,                 1.2155,                0.75679,                 1.8709,              0.0013011,              0.0013011,              0.0013011
                     84,                0.65098,                0.37991,                 1.3161,                0.82251,                0.54441,                0.70957,                0.51287,                 1.2181,                0.74745,                  1.869,              0.0012862,              0.0012862,              0.0012862
                     85,                0.64066,                0.37058,                 1.3129,                0.85321,                0.53295,                0.71475,                0.51035,                 1.2181,                0.76028,                 1.8825,              0.0012712,              0.0012712,              0.0012712
                     86,                0.62445,                0.36254,                 1.3064,                0.83967,                0.55014,                0.72114,                0.52279,                 1.1985,                0.72376,                 1.8519,              0.0012562,              0.0012562,              0.0012562
                     87,                0.62321,                0.35853,                 1.3003,                0.85153,                0.55874,                0.72397,                0.51624,                 1.2142,                0.73478,                 1.8552,              0.0012411,              0.0012411,              0.0012411
                     88,                0.61407,                0.35126,                  1.298,                0.84549,                0.56447,                0.72446,                0.51361,                 1.2219,                0.72752,                 1.9123,               0.001226,               0.001226,               0.001226
                     89,                0.61378,                0.35332,                 1.2907,                0.81323,                0.59885,                0.73511,                 0.5302,                 1.1508,                0.71272,                  1.851,              0.0012108,              0.0012108,              0.0012108
                     90,                 0.6129,                 0.3508,                 1.3074,                0.84255,                0.56734,                0.72392,                0.51566,                 1.2113,                0.72765,                 1.9023,              0.0011955,              0.0011955,              0.0011955
                     91,                 0.6061,                 0.3511,                  1.286,                0.86987,                0.55548,                0.72686,                0.51961,                 1.1954,                0.71213,                 1.8736,              0.0011802,              0.0011802,              0.0011802
                     92,                0.60767,                 0.3526,                 1.2735,                0.82377,                0.57593,                0.72797,                0.51627,                  1.197,                0.71066,                 1.8901,              0.0011649,              0.0011649,              0.0011649
                     93,                0.59958,                 0.3421,                 1.2841,                 0.8252,                0.58166,                0.72887,                0.51934,                 1.1892,                0.67434,                 1.9122,              0.0011495,              0.0011495,              0.0011495
