                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.27193,                 0.3163,                0.27915,                0.93491,                0.99883,                      1,                  0.995,                0.96171,                0.99883,                      1,                  0.995,                0.96395,                0.32218,                0.24566,                0.25869,                0.76529,             0.00090136,             0.00090136,             0.00090136
                    110,                0.26662,                0.25847,                0.27114,                0.94744,                      1,                      1,                  0.995,                0.94706,                      1,                      1,                  0.995,                0.95483,                0.34025,                 0.2466,                0.27058,                0.79429,             0.00088592,             0.00088592,             0.00088592
                    111,                0.28382,                0.35643,                0.27842,                0.93662,                0.97531,                      1,                0.99475,                0.95947,                0.97531,                      1,                0.99475,                0.96418,                0.32726,                0.27018,                0.28077,                0.78375,             0.00087051,             0.00087051,             0.00087051
                    112,                0.29085,                0.33815,                0.30171,                0.93223,                      1,                      1,                  0.995,                0.96113,                      1,                      1,                  0.995,                0.96957,                0.36202,                0.26163,                0.23489,                 0.8587,             0.00085513,             0.00085513,             0.00085513
                    113,                0.31427,                0.75447,                0.35986,                0.92929,                      1,                      1,                  0.995,                0.95537,                      1,                      1,                  0.995,                0.96264,                 0.3389,                0.25957,                0.24167,                0.79943,             0.00083979,             0.00083979,             0.00083979
                    114,                0.30253,                0.37781,                0.29969,                0.92742,                      1,                      1,                  0.995,                0.95835,                      1,                      1,                  0.995,                0.95594,                0.34149,                0.27039,                0.24845,                0.79326,             0.00082449,             0.00082449,             0.00082449
                    115,                 0.3069,                0.34286,                0.30956,                0.96597,                      1,                      1,                  0.995,                0.95984,                      1,                      1,                  0.995,                0.95864,                0.34408,                0.27594,                0.22975,                0.81986,             0.00080924,             0.00080924,             0.00080924
                    116,                0.28465,                0.30991,                0.29854,                0.95244,                      1,                      1,                  0.995,                0.95066,                      1,                      1,                  0.995,                0.95741,                0.36304,                0.28993,                0.21522,                0.85686,             0.00079404,             0.00079404,             0.00079404
                    117,                0.26623,                0.27536,                0.26248,                0.92753,                      1,                      1,                  0.995,                 0.9475,                      1,                      1,                  0.995,                0.95113,                0.37154,                0.30878,                0.21889,                0.88517,             0.00077889,             0.00077889,             0.00077889
                    118,                0.23981,                0.25264,                0.25144,                0.91437,                      1,                0.98734,                 0.9929,                0.94676,                      1,                0.98734,                 0.9929,                0.94739,                0.36695,                0.27083,                0.24628,                0.85211,              0.0007638,              0.0007638,              0.0007638
                    119,                 0.2846,                0.28741,                0.30664,                0.94452,                0.99835,                      1,                  0.995,                 0.9636,                0.99835,                      1,                  0.995,                0.96029,                0.34337,                0.25797,                0.24306,                0.81173,             0.00074877,             0.00074877,             0.00074877
                    120,                0.28037,                0.25029,                0.35272,                0.91988,                 0.9978,                      1,                  0.995,                0.95975,                 0.9978,                      1,                  0.995,                  0.964,                0.32708,                0.24735,                 0.2328,                0.79608,              0.0007338,              0.0007338,              0.0007338
                    121,                 0.2507,                0.28954,                0.29616,                0.93467,                      1,                      1,                  0.995,                 0.9505,                      1,                      1,                  0.995,                0.95986,                0.36849,                0.24883,                0.23018,                0.82532,              0.0007189,              0.0007189,              0.0007189
                    122,                0.27815,                0.26724,                0.30091,                0.93789,                0.99792,                      1,                  0.995,                0.95945,                0.99792,                      1,                  0.995,                0.96199,                0.35943,                0.25082,                0.22546,                0.81321,             0.00070407,             0.00070407,             0.00070407
                    123,                0.29311,                0.30531,                0.30492,                0.90123,                      1,                      1,                  0.995,                 0.9576,                      1,                      1,                  0.995,                0.95717,                0.30829,                0.24908,                0.23692,                 0.7635,             0.00068932,             0.00068932,             0.00068932
                    124,                0.23028,                0.23233,                0.22952,                0.92473,                      1,                      1,                  0.995,                0.95696,                      1,                      1,                  0.995,                  0.957,                0.32001,                0.26179,                0.24153,                  0.781,             0.00067465,             0.00067465,             0.00067465
                    125,                 0.2393,                0.25561,                0.27202,                0.90989,                0.99747,                      1,                  0.995,                 0.9493,                0.99747,                      1,                  0.995,                0.95791,                0.34307,                0.27092,                0.22324,                0.81485,             0.00066006,             0.00066006,             0.00066006
                    126,                0.31137,                0.32127,                0.33738,                0.92056,                0.99697,                      1,                  0.995,                0.95931,                0.99697,                      1,                  0.995,                0.96589,                 0.3163,                0.26089,                0.23126,                 0.7857,             0.00064556,             0.00064556,             0.00064556
                    127,                0.23419,                0.23648,                0.24404,                  0.916,                 0.9875,                      1,                0.99488,                0.95905,                 0.9875,                      1,                0.99488,                0.95909,                0.31091,                0.25842,                0.19547,                0.80742,             0.00063114,             0.00063114,             0.00063114
                    128,                0.22369,                0.25997,                  0.247,                0.90556,                 0.9875,                      1,                0.99488,                0.96406,                 0.9875,                      1,                0.99488,                0.96685,                0.33749,                0.26996,                0.21608,                0.82956,             0.00061682,             0.00061682,             0.00061682
                    129,                0.22976,                0.26034,                0.24733,                0.90142,                0.99191,                      1,                  0.995,                0.94739,                0.99191,                      1,                  0.995,                0.95856,                0.34732,                0.27129,                0.26264,                 0.8084,              0.0006026,              0.0006026,              0.0006026
                    130,                0.24576,                0.29906,                0.26005,                0.90913,                      1,                      1,                  0.995,                0.95987,                      1,                      1,                  0.995,                0.96188,                0.33141,                0.25961,                0.21306,                0.81015,             0.00058848,             0.00058848,             0.00058848
                    131,                0.25226,                0.30098,                0.28098,                0.89729,                      1,                      1,                  0.995,                0.95548,                      1,                      1,                  0.995,                0.95774,                0.34159,                0.25411,                 0.2147,                0.84083,             0.00057446,             0.00057446,             0.00057446
                    132,                0.21324,                0.23831,                0.25359,                0.88082,                 0.9875,                      1,                0.99475,                0.95044,                 0.9875,                      1,                0.99475,                0.95066,                0.34007,                0.25942,                0.25656,                0.78651,             0.00056055,             0.00056055,             0.00056055
                    133,                0.25404,                0.27872,                0.29161,                 0.9078,                0.98475,                      1,                0.99462,                0.94781,                0.98475,                      1,                0.99462,                0.94902,                0.32255,                0.25087,                 0.2685,                0.77947,             0.00054675,             0.00054675,             0.00054675
                    134,                 0.2005,                0.23828,                0.21591,                0.88293,                      1,                      1,                  0.995,                0.94566,                      1,                      1,                  0.995,                0.95554,                0.33471,                0.25734,                0.20168,                0.83412,             0.00053306,             0.00053306,             0.00053306
                    135,                0.24637,                0.30767,                 0.2576,                0.90812,                0.99785,                      1,                  0.995,                0.96118,                0.99785,                      1,                  0.995,                0.96568,                0.30997,                0.24814,                0.21237,                0.78895,              0.0005195,              0.0005195,              0.0005195
                    136,                0.26058,                0.33144,                 0.2562,                0.89523,                0.99928,                      1,                  0.995,                0.95341,                0.99928,                      1,                  0.995,                0.95764,                0.30302,                0.26172,                0.24573,                 0.7629,             0.00050605,             0.00050605,             0.00050605
                    137,                0.26008,                0.32814,                0.26901,                0.90411,                0.99459,                      1,                  0.995,                0.97199,                0.99459,                      1,                  0.995,                0.97201,                0.30116,                0.23916,                0.19722,                0.76575,             0.00049273,             0.00049273,             0.00049273
                    138,                 0.2113,                0.25296,                  0.215,                 0.8996,                0.99719,                      1,                  0.995,                0.96589,                0.99719,                      1,                  0.995,                 0.9667,                0.30064,                0.23705,                0.19044,                0.76683,             0.00047953,             0.00047953,             0.00047953
                    139,                0.21835,                 0.2345,                0.24777,                0.89753,                 0.9979,                      1,                  0.995,                0.96962,                 0.9979,                      1,                  0.995,                0.96726,                0.30355,                0.24703,                0.19309,                0.76651,             0.00046647,             0.00046647,             0.00046647
                    140,                0.22823,                0.28948,                0.25186,                0.88962,                0.99662,                      1,                  0.995,                0.96889,                0.99662,                      1,                  0.995,                0.96967,                0.31024,                 0.2414,                0.19012,                0.77638,             0.00045354,             0.00045354,             0.00045354
                    141,                0.24634,                0.26391,                0.27836,                0.90345,                 0.9943,                      1,                  0.995,                0.96697,                 0.9943,                      1,                  0.995,                0.97025,                0.31144,                0.24573,                0.19959,                0.78041,             0.00044074,             0.00044074,             0.00044074
                    142,                0.22944,                0.24758,                0.24881,                0.90146,                      1,                      1,                  0.995,                0.96608,                      1,                      1,                  0.995,                0.96506,                0.32363,                0.25375,                0.18845,                0.80122,             0.00042809,             0.00042809,             0.00042809
                    143,                0.22613,                0.25414,                0.25279,                0.90858,                      1,                      1,                  0.995,                0.96458,                      1,                      1,                  0.995,                0.96832,                0.32963,                 0.2461,                0.18831,                0.81444,             0.00041558,             0.00041558,             0.00041558
                    144,                  0.236,                0.26478,                0.27249,                0.89527,                      1,                      1,                  0.995,                0.96774,                      1,                      1,                  0.995,                0.96717,                0.29632,                0.24746,                0.19625,                0.77261,             0.00040322,             0.00040322,             0.00040322
                    145,                0.19781,                 0.2138,                0.23673,                0.88451,                0.99745,                      1,                  0.995,                0.96676,                0.99745,                      1,                  0.995,                0.96469,                0.30298,                 0.2463,                0.19022,                0.78883,             0.00039101,             0.00039101,             0.00039101
                    146,                0.24817,                0.32959,                0.24944,                0.86894,                      1,                      1,                  0.995,                0.97043,                      1,                      1,                  0.995,                 0.9664,                 0.2952,                0.25384,                0.19262,                0.77425,             0.00037895,             0.00037895,             0.00037895
                    147,                 0.2036,                0.25243,                0.22541,                0.88114,                      1,                      1,                  0.995,                0.96969,                      1,                      1,                  0.995,                 0.9615,                0.30551,                0.26019,                 0.1961,                 0.7902,             0.00036705,             0.00036705,             0.00036705
                    148,                0.22968,                0.23668,                0.23336,                 0.8962,                  0.998,                      1,                  0.995,                0.96652,                  0.998,                      1,                  0.995,                0.96872,                0.28422,                0.25168,                0.21572,                0.75019,              0.0003553,              0.0003553,              0.0003553
                    149,                0.21574,                   0.24,                0.23079,                0.88904,                      1,                      1,                  0.995,                0.96993,                      1,                      1,                  0.995,                0.96957,                0.31861,                0.25622,                0.19625,                0.79875,             0.00034372,             0.00034372,             0.00034372
                    150,                0.19565,                0.26287,                0.19597,                0.87528,                      1,                      1,                  0.995,                0.96771,                      1,                      1,                  0.995,                0.96416,                0.31922,                0.26144,                0.19702,                0.79543,              0.0003323,              0.0003323,              0.0003323
                    151,                0.20626,                 0.3018,                0.23617,                0.88456,                      1,                      1,                  0.995,                0.96111,                      1,                      1,                  0.995,                0.96519,                0.31402,                0.25779,                0.21467,                0.78393,             0.00032105,             0.00032105,             0.00032105
                    152,                0.22743,                0.25553,                0.22366,                0.92273,                0.99831,                      1,                  0.995,                0.97013,                0.99831,                      1,                  0.995,                0.96824,                0.31101,                0.25129,                0.20806,                0.78121,             0.00030996,             0.00030996,             0.00030996
                    153,                0.19429,                0.27947,                0.19792,                0.86828,                      1,                      1,                  0.995,                0.96276,                      1,                      1,                  0.995,                0.96328,                0.30409,                0.25056,                 0.2053,                0.77188,             0.00029905,             0.00029905,             0.00029905
                    154,                0.21244,                0.29672,                0.23999,                0.88649,                0.99657,                      1,                  0.995,                0.96622,                0.99657,                      1,                  0.995,                0.96467,                0.28689,                0.26242,                0.21337,                0.75224,             0.00028832,             0.00028832,             0.00028832
                    155,                 0.2165,                0.30978,                0.23589,                0.88517,                      1,                 0.9958,                  0.995,                0.97102,                      1,                 0.9958,                  0.995,                0.97098,                0.28636,                0.26275,                0.21465,                0.74474,             0.00027777,             0.00027777,             0.00027777
                    156,                0.22563,                0.27731,                0.24914,                0.88959,                      1,                      1,                  0.995,                0.97048,                      1,                      1,                  0.995,                0.96654,                  0.298,                0.26036,                0.20058,                0.76434,             0.00026739,             0.00026739,             0.00026739
                    157,                0.19687,                0.25561,                0.20081,                0.88271,                      1,                      1,                  0.995,                0.96732,                      1,                      1,                  0.995,                0.96424,                0.31045,                0.26183,                0.20418,                0.78615,              0.0002572,              0.0002572,              0.0002572
                    158,                0.18361,                0.21204,                0.20501,                0.88049,                      1,                      1,                  0.995,                0.96615,                      1,                      1,                  0.995,                0.96476,                0.29051,                0.25846,                0.20972,                0.76489,             0.00024719,             0.00024719,             0.00024719
                    159,                0.20297,                0.21188,                0.24405,                0.88144,                      1,                      1,                  0.995,                0.96797,                      1,                      1,                  0.995,                0.96721,                0.28368,                 0.2669,                0.21851,                0.75807,             0.00023737,             0.00023737,             0.00023737
                    160,                0.23577,                0.32188,                0.26819,                0.85699,                      1,                0.99602,                  0.995,                0.96714,                      1,                0.99602,                  0.995,                0.96655,                0.29256,                0.26574,                0.21805,                0.76566,             0.00022775,             0.00022775,             0.00022775
                    161,                0.20841,                0.23594,                0.23498,                0.88338,                      1,                0.99777,                  0.995,                0.96882,                      1,                0.99777,                  0.995,                0.96441,                0.29376,                0.26681,                0.21408,                0.76749,             0.00021831,             0.00021831,             0.00021831
                    162,                0.19836,                0.23495,                0.22199,                0.86745,                      1,                      1,                  0.995,                0.96979,                      1,                      1,                  0.995,                0.96488,                0.28779,                0.26564,                0.20481,                0.75815,             0.00020907,             0.00020907,             0.00020907
                    163,                0.19005,                0.25697,                0.21043,                0.87528,                      1,                      1,                  0.995,                0.96789,                      1,                      1,                  0.995,                0.96536,                0.28155,                0.26737,                0.19863,                0.75489,             0.00020003,             0.00020003,             0.00020003
                    164,                0.19842,                0.28776,                0.19762,                0.88239,                      1,                      1,                  0.995,                0.97142,                      1,                      1,                  0.995,                0.96782,                  0.283,                 0.2651,                0.18836,                0.75111,             0.00019119,             0.00019119,             0.00019119
                    165,                0.20637,                 0.2805,                0.21943,                0.86983,                      1,                      1,                  0.995,                0.97375,                      1,                      1,                  0.995,                0.96703,                0.26952,                0.26708,                0.18932,                0.73503,             0.00018255,             0.00018255,             0.00018255
                    166,                0.21503,                  0.262,                0.24844,                0.87785,                0.99375,                      1,                  0.995,                0.96883,                0.99375,                      1,                  0.995,                0.96693,                0.26627,                0.26864,                0.19761,                0.73058,             0.00017412,             0.00017412,             0.00017412
                    167,                0.20853,                0.25866,                0.25743,                0.89881,                0.99777,                      1,                  0.995,                0.96989,                0.99777,                      1,                  0.995,                0.96687,                0.26931,                0.26696,                0.20309,                0.73462,             0.00016589,             0.00016589,             0.00016589
                    168,                0.18963,                0.22196,                0.22332,                0.85413,                0.99915,                      1,                  0.995,                0.96844,                0.99915,                      1,                  0.995,                0.97117,                0.27711,                0.26706,                 0.2086,                0.74339,             0.00015787,             0.00015787,             0.00015787
                    169,                0.18115,                0.21454,                0.19265,                0.86162,                      1,                      1,                  0.995,                0.96931,                      1,                      1,                  0.995,                0.96989,                0.29165,                0.26732,                0.19833,                0.76706,             0.00015005,             0.00015005,             0.00015005
                    170,                0.22839,                0.24847,                0.24342,                0.87802,                      1,                      1,                  0.995,                0.96876,                      1,                      1,                  0.995,                0.96421,                0.31065,                0.26766,                0.18662,                0.79728,             0.00014246,             0.00014246,             0.00014246
                    171,                0.18877,                0.25767,                0.19548,                0.87404,                      1,                      1,                  0.995,                0.96976,                      1,                      1,                  0.995,                0.96663,                0.29339,                0.26202,                0.19696,                0.77358,             0.00013507,             0.00013507,             0.00013507
                    172,                0.20855,                0.30797,                0.23274,                0.86756,                      1,                      1,                  0.995,                0.96922,                      1,                      1,                  0.995,                0.96695,                0.28918,                0.26133,                0.19916,                0.77213,              0.0001279,              0.0001279,              0.0001279
                    173,                0.16596,                0.22539,                0.20211,                0.86005,                      1,                      1,                  0.995,                0.96927,                      1,                      1,                  0.995,                0.96578,                0.29482,                0.26115,                0.19456,                0.78545,             0.00012095,             0.00012095,             0.00012095
                    174,                0.16556,                0.20182,                0.18022,                0.86874,                      1,                      1,                  0.995,                0.97006,                      1,                      1,                  0.995,                0.96817,                0.27858,                 0.2589,                0.19883,                0.75857,             0.00011422,             0.00011422,             0.00011422
                    175,                0.19057,                0.20673,                0.19446,                0.89772,                      1,                      1,                  0.995,                0.96756,                      1,                      1,                  0.995,                0.96809,                0.27197,                0.26064,                0.19452,                0.75349,             0.00010771,             0.00010771,             0.00010771
                    176,                0.17599,                 0.2382,                0.18257,                0.84999,                0.99832,                      1,                  0.995,                0.97378,                0.99832,                      1,                  0.995,                0.97404,                0.27136,                 0.2596,                0.18399,                0.75168,             0.00010142,             0.00010142,             0.00010142
                    177,                0.18256,                0.25607,                0.23313,                0.87406,                0.99904,                      1,                  0.995,                0.97954,                0.99904,                      1,                  0.995,                0.97437,                0.26697,                0.25428,                0.18458,                0.74616,             9.5359e-05,             9.5359e-05,             9.5359e-05
                    178,                0.18094,                0.24093,                0.19759,                0.86724,                0.99683,                      1,                  0.995,                0.98226,                0.99683,                      1,                  0.995,                0.97583,                0.26439,                 0.2549,                0.18071,                0.74382,             8.9521e-05,             8.9521e-05,             8.9521e-05
                    179,                0.18285,                0.22477,                0.21293,                0.87613,                0.99824,                      1,                  0.995,                0.97872,                0.99824,                      1,                  0.995,                0.97747,                0.26423,                0.25371,                0.17638,                0.74542,              8.391e-05,              8.391e-05,              8.391e-05
                    180,                0.16202,                 0.2273,                0.18016,                0.85578,                      1,                  0.999,                  0.995,                0.97589,                      1,                  0.999,                  0.995,                0.97602,                0.26555,                0.25581,                0.17686,                0.74194,             7.8528e-05,             7.8528e-05,             7.8528e-05
                    181,                0.17754,                0.21423,                0.20035,                0.86982,                      1,                      1,                  0.995,                0.97279,                      1,                      1,                  0.995,                0.97404,                0.26623,                0.25879,                0.18345,                0.73944,             7.3375e-05,             7.3375e-05,             7.3375e-05
                    182,                0.16673,                0.22722,                0.18335,                0.85484,                      1,                      1,                  0.995,                 0.9764,                      1,                      1,                  0.995,                0.97384,                0.26728,                0.25796,                0.18797,                0.74265,             6.8454e-05,             6.8454e-05,             6.8454e-05
                    183,                0.19123,                0.21733,                0.18554,                0.88824,                      1,                      1,                  0.995,                0.97323,                      1,                      1,                  0.995,                0.97463,                0.27003,                0.25862,                0.18812,                0.74584,             6.3765e-05,             6.3765e-05,             6.3765e-05
                    184,                0.16951,                0.24645,                0.19027,                0.84894,                      1,                      1,                  0.995,                0.97532,                      1,                      1,                  0.995,                0.97268,                0.26845,                0.25941,                0.18553,                0.74478,             5.9309e-05,             5.9309e-05,             5.9309e-05
                    185,                0.19594,                0.27966,                 0.2285,                0.88161,                      1,                      1,                  0.995,                0.97287,                      1,                      1,                  0.995,                0.96933,                0.26694,                0.25963,                0.18484,                0.74522,             5.5088e-05,             5.5088e-05,             5.5088e-05
                    186,                0.19655,                0.25669,                0.20373,                0.87432,                0.99812,                      1,                  0.995,                0.97569,                0.99812,                      1,                  0.995,                0.97271,                0.26747,                0.26085,                0.18204,                0.74627,             5.1103e-05,             5.1103e-05,             5.1103e-05
                    187,                0.18451,                0.31476,                0.20074,                0.87385,                0.99814,                      1,                  0.995,                0.97409,                0.99814,                      1,                  0.995,                 0.9727,                0.26701,                0.25976,                0.18253,                 0.7472,             4.7354e-05,             4.7354e-05,             4.7354e-05
                    188,                0.16291,                0.23363,                0.17549,                0.84962,                      1,                      1,                  0.995,                0.97539,                      1,                      1,                  0.995,                0.97153,                0.26708,                0.26044,                 0.1857,                0.74647,             4.3842e-05,             4.3842e-05,             4.3842e-05
                    189,                0.18069,                 0.2939,                0.20751,                0.85178,                      1,                      1,                  0.995,                0.97392,                      1,                      1,                  0.995,                 0.9732,                0.26568,                0.26115,                0.18526,                0.74465,             4.0569e-05,             4.0569e-05,             4.0569e-05
                    190,                0.19438,                0.23273,                0.20562,                0.87327,                      1,                      1,                  0.995,                0.97186,                      1,                      1,                  0.995,                0.97137,                0.27502,                0.26074,                0.18527,                0.76098,             3.7536e-05,             3.7536e-05,             3.7536e-05
                    191,                 0.1766,                0.22549,                0.19843,                0.89242,                      1,                      1,                  0.995,                 0.9727,                      1,                      1,                  0.995,                0.97285,                0.27547,                0.26077,                0.18429,                0.76173,             3.4742e-05,             3.4742e-05,             3.4742e-05
                    192,                0.16984,                0.21794,                0.19946,                0.87373,                      1,                      1,                  0.995,                0.97335,                      1,                      1,                  0.995,                0.97266,                0.28103,                0.26326,                 0.1833,                0.76667,             3.2189e-05,             3.2189e-05,             3.2189e-05
                    193,                0.18087,                0.24845,                0.20367,                0.86651,                      1,                      1,                  0.995,                 0.9715,                      1,                      1,                  0.995,                0.97148,                0.28171,                0.26341,                0.18549,                0.76928,             2.9877e-05,             2.9877e-05,             2.9877e-05
                    194,                0.15969,                0.20984,                0.18506,                0.85168,                      1,                      1,                  0.995,                 0.9694,                      1,                      1,                  0.995,                0.97118,                0.28047,                0.26483,                0.18678,                0.76733,             2.7806e-05,             2.7806e-05,             2.7806e-05
                    195,                0.19243,                0.26705,                0.20362,                0.86683,                      1,                      1,                  0.995,                 0.9729,                      1,                      1,                  0.995,                0.97294,                0.27806,                0.26624,                 0.1845,                0.76652,             2.5979e-05,             2.5979e-05,             2.5979e-05
                    196,                0.19721,                0.23667,                0.22264,                0.87097,                      1,                      1,                  0.995,                0.97405,                      1,                      1,                  0.995,                  0.973,                0.27826,                0.26592,                0.18387,                0.76739,             2.4394e-05,             2.4394e-05,             2.4394e-05
                    197,                0.19258,                0.22358,                0.19575,                0.89129,                      1,                      1,                  0.995,                0.97533,                      1,                      1,                  0.995,                  0.972,                0.27433,                0.26621,                0.18242,                0.76227,             2.3052e-05,             2.3052e-05,             2.3052e-05
                    198,                0.16968,                 0.2232,                0.17614,                0.85017,                      1,                      1,                  0.995,                0.97077,                      1,                      1,                  0.995,                0.97209,                0.27331,                0.26675,                0.18205,                0.76028,             2.1954e-05,             2.1954e-05,             2.1954e-05
                    199,                 0.1939,                0.22169,                0.21558,                0.90299,                      1,                      1,                  0.995,                0.97304,                      1,                      1,                  0.995,                0.97135,                0.26274,                0.26418,                0.18742,                0.74152,             2.1099e-05,             2.1099e-05,             2.1099e-05
                    200,                0.15659,                 0.2117,                0.17211,                0.85464,                      1,                      1,                  0.995,                0.97336,                      1,                      1,                  0.995,                0.97162,                0.26353,                0.26616,                0.18366,                0.74254,             2.0489e-05,             2.0489e-05,             2.0489e-05
