                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.26847,                0.35199,                0.18222,                0.83872,                      1,                      1,                  0.995,                0.92774,                      1,                      1,                  0.995,                0.94502,                0.37721,                0.44398,                0.20572,                0.85442,             0.00052055,             0.00052055,             0.00052055
                    101,                0.26601,                0.34572,                0.17541,                0.84236,                      1,                      1,                  0.995,                0.94036,                      1,                      1,                  0.995,                0.95544,                0.37391,                0.42494,                0.19371,                0.83465,             0.00051278,             0.00051278,             0.00051278
                    102,                0.26549,                0.34103,                0.17621,                0.83475,                      1,                      1,                  0.995,                0.92527,                      1,                      1,                  0.995,                0.94264,                 0.3846,                 0.4344,                0.19749,                0.84575,               0.000505,               0.000505,               0.000505
                    103,                0.25702,                0.34047,                0.18108,                0.83871,                      1,                      1,                  0.995,                0.93727,                      1,                      1,                  0.995,                0.94094,                0.41538,                0.45128,                0.21611,                0.86642,             0.00049722,             0.00049722,             0.00049722
                    104,                0.27184,                0.34376,                0.18396,                0.83656,                      1,                      1,                  0.995,                0.94803,                      1,                      1,                  0.995,                0.94491,                0.38788,                0.47262,                 0.2031,                0.84432,             0.00048945,             0.00048945,             0.00048945
                    105,                0.26062,                0.33907,                0.18112,                0.83765,                      1,                      1,                  0.995,                 0.9434,                      1,                      1,                  0.995,                0.94959,                0.38839,                0.45331,                0.20724,                0.85639,             0.00048168,             0.00048168,             0.00048168
                    106,                0.26232,                0.34318,                 0.1795,                0.83414,                      1,                      1,                  0.995,                0.94194,                      1,                      1,                  0.995,                0.96247,                0.39571,                0.45831,                0.21348,                 0.8558,             0.00047392,             0.00047392,             0.00047392
                    107,                0.26707,                0.34295,                 0.1829,                0.83757,                      1,                      1,                  0.995,                0.93697,                      1,                      1,                  0.995,                0.95276,                0.41719,                0.46629,                0.20174,                0.87154,             0.00046616,             0.00046616,             0.00046616
                    108,                0.25184,                0.33929,                0.17222,                0.83872,                      1,                      1,                  0.995,                0.94301,                      1,                      1,                  0.995,                0.95001,                0.44185,                0.45196,                 0.2081,                 0.8885,             0.00045842,             0.00045842,             0.00045842
                    109,                0.25604,                0.33928,                0.17868,                0.83309,                      1,                      1,                  0.995,                0.93937,                      1,                      1,                  0.995,                0.93701,                0.39966,                 0.4522,                0.20798,                0.86332,             0.00045068,             0.00045068,             0.00045068
                    110,                0.25621,                0.34479,                0.17815,                0.83609,                      1,                      1,                  0.995,                0.94774,                      1,                      1,                  0.995,                0.92734,                0.39318,                0.43577,                0.18848,                0.86816,             0.00044296,             0.00044296,             0.00044296
                    111,                0.25418,                0.33766,                0.17719,                0.83209,                      1,                      1,                  0.995,                0.95078,                      1,                      1,                  0.995,                0.95694,                0.41216,                 0.4625,                0.19542,                0.88983,             0.00043525,             0.00043525,             0.00043525
