                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.90376,                 1.0501,                0.54061,                0.91247,                      1,                0.98387,                 0.9912,                 0.7345,                0.98361,                0.96774,                0.98313,                 0.7012,                0.99645,                  1.292,                0.54366,                0.90351,              0.0016044,              0.0016044,              0.0016044
                     62,                 0.9051,                 1.0427,                0.54167,                0.92211,                0.98361,                0.96774,                0.97903,                0.72977,                0.98361,                0.96774,                0.97903,                0.70587,                 1.0179,                 1.2391,                0.52979,                0.93637,              0.0015919,              0.0015919,              0.0015919
                     63,                0.89827,                 1.0358,                0.53851,                0.91787,                0.96721,                0.95161,                0.97128,                0.75546,                0.96721,                0.95161,                0.97128,                0.69046,                0.93255,                 1.2163,                0.52252,                0.90428,              0.0015793,              0.0015793,              0.0015793
                     64,                0.92152,                 1.0372,                0.55479,                0.92082,                0.96774,                0.96774,                0.97937,                0.75882,                0.96774,                0.96774,                0.97937,                0.72484,                0.92547,                 1.2407,                0.53868,                0.89282,              0.0015665,              0.0015665,              0.0015665
                     65,                0.88511,                 1.0272,                0.55163,                0.90848,                0.98361,                0.96774,                0.98149,                 0.7576,                0.98361,                0.96774,                0.98149,                0.72637,                0.96398,                 1.2004,                0.53272,                0.89177,              0.0015535,              0.0015535,              0.0015535
                     66,                 0.9075,                 1.0588,                0.56302,                 0.9048,                0.96704,                0.94636,                0.97299,                0.73335,                0.96704,                0.94636,                0.97299,                 0.6646,                 0.9542,                  1.181,                 0.5514,                 0.8949,              0.0015405,              0.0015405,              0.0015405
                     67,                0.90859,                 1.0413,                0.55645,                0.89781,                0.98333,                0.95161,                0.97532,                0.75543,                0.98333,                0.95161,                0.97532,                0.70793,                0.93649,                 1.2016,                0.52573,                0.89692,              0.0015273,              0.0015273,              0.0015273
                     68,                0.90086,                 1.0261,                0.54971,                0.90269,                0.96774,                0.96774,                0.98151,                0.74319,                0.96774,                0.96774,                0.98151,                0.67826,                0.99283,                 1.2889,                0.51297,                0.88891,               0.001514,               0.001514,               0.001514
                     69,                0.90243,                 1.0373,                0.54199,                0.89798,                 0.9675,                0.96044,                0.97989,                0.69827,                 0.9675,                0.96044,                0.97989,                0.71535,                 1.0631,                 1.1952,                0.57073,                0.89694,              0.0015005,              0.0015005,              0.0015005
                     70,                 0.8979,                 1.0473,                0.54091,                 0.8975,                0.98361,                0.96774,                0.98313,                0.72477,                0.98361,                0.96774,                0.98313,                0.69724,                 1.0719,                 1.2861,                0.53868,                0.90639,              0.0014869,              0.0014869,              0.0014869
                     71,                0.88305,                 1.0224,                0.53225,                0.89587,                0.98361,                0.96774,                 0.9833,                0.74758,                0.98361,                0.96774,                 0.9833,                0.76047,                 1.0134,                 1.1131,                0.53001,                0.90206,              0.0014733,              0.0014733,              0.0014733
                     72,                0.90609,                 1.0501,                0.55115,                0.90035,                0.96774,                0.96774,                  0.983,                0.75382,                0.96774,                0.96774,                  0.983,                0.67052,                0.95799,                 1.1853,                0.53116,                0.88578,              0.0014595,              0.0014595,              0.0014595
                     73,                0.87247,                 1.0093,                0.51698,                0.89586,                0.98361,                0.96774,                0.98149,                0.74515,                0.98361,                0.96774,                0.98149,                0.66218,                0.94426,                 1.1444,                0.53422,                0.87928,              0.0014455,              0.0014455,              0.0014455
                     74,                0.88113,                 1.0142,                0.52035,                0.90354,                0.98333,                0.95161,                0.97499,                0.75055,                0.98333,                0.95161,                0.97499,                0.71353,                0.93327,                  1.173,                 0.5262,                0.87389,              0.0014315,              0.0014315,              0.0014315
                     75,                0.86967,                 1.0033,                0.51057,                0.89639,                0.98361,                0.96774,                 0.9833,                0.76151,                0.98361,                0.96774,                 0.9833,                0.73674,                0.92185,                 1.1989,                0.48371,                0.88621,              0.0014174,              0.0014174,              0.0014174
                     76,                0.88232,                 1.0193,                0.51883,                 0.8933,                0.98387,                0.98387,                0.99062,                0.73567,                0.98387,                0.98387,                0.99062,                0.71346,                 1.0427,                  1.175,                0.54192,                0.90697,              0.0014032,              0.0014032,              0.0014032
                     77,                0.88086,                 1.0118,                0.51779,                0.89221,                0.98276,                0.91935,                 0.9587,                0.73983,                0.98276,                0.91935,                 0.9587,                0.68785,                0.95879,                 1.2128,                0.51638,                0.88778,              0.0013889,              0.0013889,              0.0013889
                     78,                0.85995,                 1.0106,                0.50772,                0.89454,                0.98387,                0.98387,                0.98852,                0.75117,                0.96774,                0.96774,                0.98051,                0.70258,                0.94312,                 1.0692,                0.48908,                0.88328,              0.0013744,              0.0013744,              0.0013744
                     79,                0.89159,                 1.0047,                0.52174,                0.89031,                0.97368,                0.96774,                0.98169,                0.76983,                0.97368,                0.96774,                0.98169,                0.72097,                0.90605,                 1.1438,                0.49427,                0.88124,              0.0013599,              0.0013599,              0.0013599
                     80,                0.87329,                0.99409,                0.51981,                0.88584,                0.98361,                0.96774,                0.98198,                 0.7546,                0.96721,                0.95161,                0.96473,                0.69302,                0.95734,                  1.161,                0.50281,                0.88327,              0.0013454,              0.0013454,              0.0013454
                     81,                0.86023,                0.99597,                0.52078,                0.88999,                0.98361,                0.96774,                0.98248,                0.77972,                0.98361,                0.96774,                0.98248,                0.73019,                0.87215,                 1.1711,                0.48072,                0.89022,              0.0013307,              0.0013307,              0.0013307
                     82,                0.85367,                 1.0001,                0.50376,                0.90194,                0.98361,                0.96774,                0.98231,                0.77828,                0.98361,                0.96774,                0.98231,                0.71263,                0.89866,                 1.1293,                0.48843,                0.89286,              0.0013159,              0.0013159,              0.0013159
                     83,                0.84095,                 1.0066,                0.50097,                 0.8901,                0.98387,                0.98387,                0.98933,                0.79376,                0.98387,                0.98387,                0.98933,                 0.7089,                0.88945,                 1.0927,                0.49725,                 0.8842,              0.0013011,              0.0013011,              0.0013011
                     84,                0.84613,                 0.9805,                0.50254,                0.90003,                0.98333,                0.95161,                0.97499,                0.75484,                0.98333,                0.95161,                0.97499,                0.69693,                0.92776,                 1.1663,                0.48709,                0.88558,              0.0012862,              0.0012862,              0.0012862
                     85,                0.83866,                 1.0051,                0.49859,                0.89512,                0.98305,                0.93548,                0.96615,                 0.7434,                0.98305,                0.93548,                0.96615,                0.65047,                0.99886,                 1.2075,                0.51669,                0.89841,              0.0012712,              0.0012712,              0.0012712
                     86,                0.84274,                 1.0058,                 0.4984,                0.88659,                0.98331,                0.95056,                0.97382,                0.75096,                0.98331,                0.95056,                0.97382,                0.67397,                0.90822,                 1.2425,                0.50881,                0.88393,              0.0012562,              0.0012562,              0.0012562
                     87,                0.86451,                 1.0012,                0.49994,                0.89106,                0.96721,                0.95161,                0.97433,                0.73779,                0.96721,                0.95161,                0.97433,                0.72424,                 1.0169,                 1.2072,                0.52048,                0.88217,              0.0012411,              0.0012411,              0.0012411
                     88,                0.86518,                0.99205,                0.50408,                0.89225,                0.98361,                0.96774,                0.97936,                0.76497,                0.98361,                0.96774,                0.97936,                0.67856,                0.92847,                 1.1877,                0.49558,                0.87499,               0.001226,               0.001226,               0.001226
                     89,                0.82893,                0.98698,                 0.4811,                0.87878,                0.98361,                0.96774,                0.98231,                0.76811,                0.98361,                0.96774,                0.98231,                0.72628,                0.89017,                 1.1322,                0.46242,                0.87359,              0.0012108,              0.0012108,              0.0012108
                     90,                0.81443,                 1.0012,                0.47464,                0.87999,                0.98361,                0.96774,                 0.9828,                0.77648,                0.98361,                0.96774,                 0.9828,                0.74059,                0.91828,                 1.1307,                0.47651,                0.87405,              0.0011955,              0.0011955,              0.0011955
                     91,                0.85209,                0.99332,                0.49045,                0.87998,                0.98361,                0.96774,                 0.9828,                0.73165,                0.98361,                0.96774,                 0.9828,                0.67529,                0.97365,                 1.1701,                0.48918,                0.88001,              0.0011802,              0.0011802,              0.0011802
                     92,                0.84218,                0.98766,                0.48672,                0.88258,                0.98333,                0.95161,                0.97466,                0.76643,                0.98333,                0.95161,                0.97466,                0.70456,                0.90112,                 1.1629,                0.46792,                0.88082,              0.0011649,              0.0011649,              0.0011649
                     93,                 0.8292,                0.96216,                0.47756,                0.87931,                      1,                0.96774,                 0.9836,                0.74194,                0.98333,                0.95161,                0.97499,                0.63199,                 1.0374,                 1.1927,                0.53321,                0.87601,              0.0011495,              0.0011495,              0.0011495
                     94,                 0.8307,                 0.9605,                 0.4774,                0.88419,                0.98305,                0.93548,                0.96598,                0.77207,                0.98305,                0.93548,                0.96598,                 0.6801,                0.92934,                  1.127,                0.47834,                0.87582,              0.0011341,              0.0011341,              0.0011341
